14-mar-2019,,,,,,,,,,,,,,,
iShares Core MSCI Emerging Markets ETF,,,,,,,,,,,,,,,
Inception Date,18-oct-2012,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 59,071,783,669.14",,,,,,,,,,,,,,
Number of Securities,"2,232.00",,,,,,,,,,,,,,
Share,"1,143,600,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores,País,Moneda,Mercado de divisas,Tipo de Cambio
KOZAA,KOZA ANADOLU METAL MADENCILIK ISLE,Equity,0.00,1.05,"2,041,764.00","2,139,693.24","2,139,693.24",Materiales,B03MVQ5,TREKOZA00014,Istanbul Stock Exchange,Turquía,USD,TRY,5.47
CAML3,CAMIL ALIMENTOS SA,Equity,0.00,1.85,"1,148,300.00","2,126,315.10","2,126,315.10",Productos básicos de consumo,BZ4F3Q2,BRCAMLACNOR3,XBSP,Brasil,USD,BRL,3.83
8454,MOMO COM INC,Equity,0.00,8.51,"250,000.00","2,127,694.00","2,127,694.00",Consumo discrecional,BJYP111,TW0008454000,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
013030,HY-LOK CORP,Equity,0.00,16.30,"129,132.00","2,105,351.19","2,105,351.19",Industriales,6221913,KR7013030002,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
087010,PEPTRON INC,Equity,0.00,20.93,"100,224.00","2,097,752.71","2,097,752.71",Cuidado de la Salud,BYMXG51,KR7087010005,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
200130,KOLMARBNH LTD,Equity,0.00,27.54,"76,190.00","2,098,296.91","2,098,296.91",Productos básicos de consumo,BP9DKY8,KR7200130003,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
2014,CHUNG HUNG STEEL CORP,Equity,0.00,0.39,"5,452,000.00","2,099,501.65","2,099,501.65",Materiales,6987602,TW0002014008,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
TUPY3,TUPY SA,Equity,0.00,4.87,"429,300.00","2,092,589.78","2,092,589.78",Consumo discrecional,2906786,BRTUPYACNOR1,XBSP,Brasil,USD,BRL,3.83
GUJFLUORO,GUJARAT FLUOROCHEMICALS LTD,Equity,0.00,15.37,"135,791.00","2,086,858.27","2,086,858.27",Materiales,B0LWM42,INE538A01037,National Stock Exchange Of India,India,USD,INR,69.43
JMFINANCIL,JM FINANCIAL LTD,Equity,0.00,1.27,"1,643,428.00","2,087,644.11","2,087,644.11",Financieros,6330637,INE780C01023,National Stock Exchange Of India,India,USD,INR,69.43
1886,CHINA HUIYUAN JUICE GROUP LTD,Equity,0.00,0.19,"10,877,000.00","2,078,420.88","2,078,420.88",Productos básicos de consumo,B1QHDZ7,KYG211231074,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
ALBK,ALLAHABAD BANK,Equity,0.00,0.80,"2,611,792.00","2,076,418.37","2,076,418.37",Financieros,6708289,INE428A01015,National Stock Exchange Of India,India,USD,INR,69.43
1610,COFCO MEAT HOLDINGS LTD,Equity,0.00,0.35,"5,909,000.00","2,054,990.16","2,054,990.16",Productos básicos de consumo,BYNJJY8,KYG226921008,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
MINDAIND,MINDA INDUSTRIES LTD,Equity,0.00,5.18,"396,548.00","2,056,058.47","2,056,058.47",Consumo discrecional,BYVC6Y8,INE405E01023,National Stock Exchange Of India,India,USD,INR,69.43
PHOENIXLTD,PHOENIX MILLS LTD,Equity,0.00,9.56,"215,179.00","2,056,569.83","2,056,569.83",Bienes Raíces,B0SXY97,INE211B01039,National Stock Exchange Of India,India,USD,INR,69.43
RIPLEY,RIPLEY CORPORATION CORP SA,Equity,0.00,0.84,"2,429,458.00","2,049,547.98","2,049,547.98",Consumo discrecional,B0D6PM1,CL0000001173,Santiago Stock Exchange,Chile,USD,CLP,669.73
ARVIND,ARVIND LTD,Equity,0.00,1.36,"1,503,819.00","2,049,997.74","2,049,997.74",Consumo discrecional,6099712,INE034A01011,National Stock Exchange Of India,India,USD,INR,69.43
003380,HARIM HOLDINGS LTD,Equity,0.00,11.19,"183,191.00","2,050,344.32","2,050,344.32",Productos básicos de consumo,BZ404M0,KR7003380003,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
CKP.R,CK POWER NON-VOTING DR PCL,Equity,0.00,0.15,"13,524,200.00","2,042,191.43","2,042,191.43",Servicios,BCDB4L2,TH4536010R17,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
TOUR,TUNIU ADR REPRESENTING CORP CLASS,Equity,0.00,5.16,"393,960.00","2,032,833.60","2,032,833.60",Consumo discrecional,BM69156,US89977P1066,NASDAQ,China,USD,USD,1.00
MAHINDCIE,MAHINDRA CIE AUTOMOTIVE LTD,Equity,0.00,3.50,"581,120.00","2,034,223.40","2,034,223.40",Consumo discrecional,B16NQ89,INE536H01010,National Stock Exchange Of India,India,USD,INR,69.43
4736,TAIDOC TECHNOLOGY CORP,Equity,0.00,5.66,"358,000.00","2,027,376.87","2,027,376.87",Cuidado de la Salud,B3DBMV5,TW0004736004,Gretai Securities Market,Taiwán,USD,TWD,30.90
CYD,CHINA YUCHAI INTERNATIONAL LTD,Equity,0.00,16.51,"121,914.00","2,012,800.14","2,012,800.14",Industriales,2186191,BMG210821051,New York Stock Exchange Inc.,China,USD,USD,1.00
1381,CANVEST ENVIRONMENTAL PROTECTION G,Equity,0.00,0.48,"4,155,000.00","2,006,057.36","2,006,057.36",Servicios,BTLWVY8,KYG183221004,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
218410,RFHIC CORP,Equity,0.00,23.71,"84,505.00","2,003,335.24","2,003,335.24",Tecnología de la Información,BYXZYM9,KR7218410009,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
EQU,EQUITES PROP FUND LTD,Equity,0.00,1.37,"1,466,334.00","2,005,849.99","2,005,849.99",Bienes Raíces,BN898F0,ZAE000188843,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
2362,JINCHUAN GROUP INTERNATIONAL RESOU,Equity,0.00,0.09,"23,379,000.00","1,995,417.81","1,995,417.81",Materiales,6373988,KYG5138B1023,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
010170,TAIHAN FIBEROPTI LTD,Equity,0.00,4.37,"455,379.00","1,990,552.43","1,990,552.43",Tecnología de la Información,6278351,KR7010170009,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
3374,XINTEC INC,Equity,0.00,1.25,"1,583,000.00","1,972,218.63","1,972,218.63",Tecnología de la Información,B02Q6G3,TW0003374005,Gretai Securities Market,Taiwán,USD,TWD,30.90
1215,CHAROEN POKPHAND ENTERPRISE(TAIWAN,Equity,0.00,1.71,"1,156,000.00","1,975,173.13","1,975,173.13",Productos básicos de consumo,6188610,TW0001215002,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
MWIDE,MEGAWIDE CONSTRUCTION CORP,Equity,0.00,0.38,"5,207,000.00","1,969,480.64","1,969,480.64",Industriales,B60HTZ0,PHY5953G1032,Philippine Stock Exchange Inc.,Filipinas,USD,PHP,52.61
8942,XXENTRIA TECHNOLOGY MATERIALS LTD,Equity,0.00,2.37,"826,000.00","1,959,284.19","1,959,284.19",Industriales,6609081,TW0008942004,Gretai Securities Market,Taiwán,USD,TWD,30.90
PIOH,PIONEERS HOLDING,Equity,0.00,0.43,"4,490,649.00","1,941,344.09","1,941,344.09",Financieros,B3B6698,EGS691L1C018,Egyptian Exchange,Egipto,USD,EGP,17.40
900902,SHANGHAI SHIBEI HI-TECH LTD B,Equity,0.00,0.53,"3,660,600.00","1,936,457.40","1,936,457.40",Bienes Raíces,6800798,CNE0000003Y6,Shanghai Stock Exchange,China,USD,USD,1.00
073070,ESMO CORP,Equity,0.00,5.16,"369,769.00","1,906,361.73","1,906,361.73",Consumo discrecional,6723817,KR7073070005,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
SIMP,SALIM IVOMAS PRATAMA,Equity,0.00,0.03,"58,165,800.00","1,899,857.21","1,899,857.21",Productos básicos de consumo,B5L2Q45,ID1000119100,Indonesia Stock Exchange,Indonesia,USD,IDR,"14,267.00"
1310,TAIWAN STYRENE MONOMER CORP,Equity,0.00,0.78,"2,410,000.00","1,891,220.63","1,891,220.63",Materiales,6870649,TW0001310001,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
049770,DONGWON F&B LTD,Equity,0.00,238.39,"7,916.00","1,887,087.34","1,887,087.34",Productos básicos de consumo,6290719,KR7049770001,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
KEI,KEI INDUSTRIES LTD,Equity,0.00,6.16,"304,261.00","1,873,352.93","1,873,352.93",Industriales,B1L9PJ6,INE878B01027,National Stock Exchange Of India,India,USD,INR,69.43
024720,KOLMAR KOREA HOLDINGS LTD,Equity,0.00,34.59,"54,244.00","1,876,334.71","1,876,334.71",Productos básicos de consumo,6208541,KR7024720005,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
005300,LOTTE CHILSUNG BEVERAGE LTD,Equity,0.00,"1,559.88","1,199.00","1,870,300.52","1,870,300.52",Productos básicos de consumo,6535443,KR7005300009,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
065620,JENAX INC,Equity,0.00,10.22,"182,144.00","1,862,052.00","1,862,052.00",Materiales,6534503,KR7065620007,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
RS.R,RS NON-VOTING DR PCL,Equity,0.00,0.54,"3,427,100.00","1,865,161.78","1,865,161.78",Comunicación,B1FMS81,TH0705010R12,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
1385,SHANGHAI FUDAN MICROELECTRONICS GR,Equity,0.00,1.33,"1,400,000.00","1,858,355.79","1,858,355.79",Tecnología de la Información,6280743,CNE100000510,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
2351,SDI CORP,Equity,0.00,2.45,"756,000.00","1,854,404.25","1,854,404.25",Tecnología de la Información,6792431,TW0002351004,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
138040,MERITZ FINANCIAL GROUP INC,Equity,0.00,12.25,"150,438.00","1,842,855.56","1,842,855.56",Financieros,B4WRJD2,KR7138040001,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
EHIC,EHI CAR SERVICES ADR REPRESENTING,Equity,0.00,12.22,"150,289.00","1,836,531.58","1,836,531.58",Industriales,BSHZ3Z9,US26853A1007,New York Stock Exchange Inc.,China,USD,USD,1.00
STBP3,SANTOS BRASIL PARTICIPACOES SA,Equity,0.00,0.93,"1,977,900.00","1,836,404.04","1,836,404.04",Industriales,2835545,BRSTBPACNOR3,XBSP,Brasil,USD,BRL,3.83
EMBONOR.B,COCA-COLA EMBONOR SERIES B PREF SA,Equity,0.00,2.35,"779,845.00","1,835,354.08","1,835,354.08",Productos básicos de consumo,2411547,CLP3698K1338,Santiago Stock Exchange,Chile,USD,CLP,669.73
2031,HSIN KUANG STEEL LTD,Equity,0.00,1.06,"1,722,000.00","1,830,551.42","1,830,551.42",Materiales,6402666,TW0002031002,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
3337,ANTON OILFIELD SERVICES GROUP,Equity,0.00,0.13,"13,878,000.00","1,820,946.63","1,820,946.63",Energía,B29JZB7,KYG039991024,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
VINATIORGA,VINATI ORGANICS LTD,Equity,0.00,24.17,"75,320.00","1,820,122.59","1,820,122.59",Materiales,B03F993,INE410B01029,National Stock Exchange Of India,India,USD,INR,69.43
064760,TOKAI CARBON KOREA LTD,Equity,0.00,59.13,"30,838.00","1,823,591.96","1,823,591.96",Tecnología de la Información,6672384,KR7064760002,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
KRBL,KRBL LTD,Equity,0.00,5.26,"344,028.00","1,808,026.75","1,808,026.75",Productos básicos de consumo,B02VC93,INE001B01026,National Stock Exchange Of India,India,USD,INR,69.43
2867,MASSMUTUAL MERCURIES LIFE INSURANC,Equity,0.00,0.38,"4,770,000.00","1,805,999.61","1,805,999.61",Financieros,B6S2Z37,TW0002867009,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
8469,SHENG YE CAPITAL LTD,Equity,0.00,0.97,"1,860,000.00","1,796,036.92","1,796,036.92",Financieros,BZBXXJ2,KYG8116R1074,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
144510,GREENCROSS LABCELL CORP,Equity,0.00,43.93,"40,927.00","1,798,017.93","1,798,017.93",Cuidado de la Salud,BD0M415,KR7144510005,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
YINSON,YINSON HOLDINGS,Equity,0.00,1.10,"1,630,400.00","1,796,726.70","1,796,726.70",Energía,6986717,MYL7293OO003,Bursa Malaysia,Malasia,USD,MYR,4.09
RAIN,RAIN INDUSTRIES LTD,Equity,0.00,1.59,"1,129,113.00","1,792,888.18","1,792,888.18",Materiales,6349956,INE855B01025,National Stock Exchange Of India,India,USD,INR,69.43
BEC.R,BEC WORLD NON-VOTING DR PCL,Equity,0.00,0.22,"8,021,000.00","1,791,556.43","1,791,556.43",Comunicación,6728339,TH0592010R14,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
1996,REDSUN PROPERTIES GROUP LTD,Equity,0.00,0.35,"5,157,000.00","1,786,895.46","1,786,895.46",Bienes Raíces,BG20RZ3,KYG7459A1013,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
KTKBANK,KARNATAKA BANK LTD,Equity,0.00,1.84,"970,899.00","1,787,771.39","1,787,771.39",Financieros,6130064,INE614B01018,National Stock Exchange Of India,India,USD,INR,69.43
ISEC,ICICI SECURITIES LTD,Equity,0.00,3.74,"478,536.00","1,788,845.55","1,788,845.55",Financieros,BF2LT08,INE763G01038,National Stock Exchange Of India,India,USD,INR,69.43
2388,VIA TECHNOLOGIES INC,Equity,0.00,1.10,"1,634,000.00","1,789,880.91","1,789,880.91",Tecnología de la Información,6146823,TW0002388006,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
VMART,V MART RETAIL LTD,Equity,0.00,38.31,"46,184.00","1,769,336.26","1,769,336.26",Consumo discrecional,B8XF8R0,INE665J01013,National Stock Exchange Of India,India,USD,INR,69.43
RBP,ROYAL BAFOKENG PLATINUM PTY LTD,Equity,0.00,2.21,"801,109.00","1,770,626.46","1,770,626.46",Materiales,B59KXT5,ZAE000149936,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
NBP,NATIONAL BANK OF PAKISTAN,Equity,0.00,0.30,"5,799,500.00","1,763,615.03","1,763,615.03",Financieros,6419332,PK0078001010,Karachi Stock Exchange (Guarantee) Limited,Pakistán,USD,PKR,139.10
085620,MIRAE ASSET LIFE LTD,Equity,0.00,4.57,"385,392.00","1,759,346.58","1,759,346.58",Financieros,BYW7G64,KR7085620003,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
VIPIND,VIP INDUSTRIES LTD,Equity,0.00,6.17,"283,887.00","1,752,406.56","1,752,406.56",Consumo discrecional,B7648C2,INE054A01027,National Stock Exchange Of India,India,USD,INR,69.43
1238,POWERLONG REAL ESTATE HOLDINGS LTD,Equity,0.00,0.49,"3,575,000.00","1,748,800.95","1,748,800.95",Bienes Raíces,B4LL9N5,KYG720051047,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
596,INSPUR INTERNATIONAL LTD,Equity,0.00,0.62,"2,788,000.00","1,740,291.34","1,740,291.34",Tecnología de la Información,BGLP953,KYG4820C1309,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
ORWE,ORIENTAL WEAVERS,Equity,0.00,0.73,"2,364,462.00","1,720,844.43","1,720,844.43",Consumo discrecional,6725794,EGS33041C012,Egyptian Exchange,Egipto,USD,EGP,17.40
GILLETTE,GILLETTE INDIA LTD,Equity,0.00,93.68,"18,330.00","1,717,078.74","1,717,078.74",Productos básicos de consumo,6139931,INE322A01010,National Stock Exchange Of India,India,USD,INR,69.43
ENGINERSIN,ENGINEERS INDIA LTD,Equity,0.00,1.64,"1,045,500.00","1,718,846.72","1,718,846.72",Industriales,6374798,INE510A01028,National Stock Exchange Of India,India,USD,INR,69.43
TPIPL.R,TPI POLENE NON-VOTING DR PCL,Equity,0.00,0.06,"26,787,200.00","1,719,099.90","1,719,099.90",Materiales,6366591,TH0212010R19,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
SADBHAV,SADBHAV ENGINEERING LTD,Equity,0.00,3.69,"463,258.00","1,709,382.49","1,709,382.49",Industriales,B0XTD15,INE226H01026,National Stock Exchange Of India,India,USD,INR,69.43
1196,REALORD GROUP HOLDINGS LTD,Equity,0.00,0.64,"2,648,000.00","1,693,381.49","1,693,381.49",Industriales,BQV68C6,BMG7403L1046,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
1086,GOODBABY INTERNATIONAL HOLDINGS LT,Equity,0.00,0.32,"5,174,000.00","1,674,145.70","1,674,145.70",Consumo discrecional,B5VVFL2,KYG398141013,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
THOMASCOOK,THOMAS COOK INDIA LTD,Equity,0.00,3.20,"524,945.00","1,678,432.87","1,678,432.87",Consumo discrecional,B1XBYT3,INE332A01027,National Stock Exchange Of India,India,USD,INR,69.43
CETV,CENTRAL EUROPEAN MEDIA ENTERPRISES,Equity,0.00,3.59,"466,110.00","1,671,211.78","1,671,211.78",Comunicación,B0BK183,BMG200452024,Prague Stock Exchange,República Checa,USD,CZK,22.70
4943,CONCRAFT HOLDING LTD,Equity,0.00,4.03,"409,300.00","1,649,014.63","1,649,014.63",Tecnología de la Información,B6QZ6X5,KYG2346M1033,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
BAUTO,BERMAZ AUTO,Equity,0.00,0.56,"2,912,000.00","1,643,670.13","1,643,670.13",Consumo discrecional,BGLKMM6,MYL5248OO009,Bursa Malaysia,Malasia,USD,MYR,4.09
AWA,ARROWHEAD PROP LTD,Equity,0.00,0.27,"6,029,324.00","1,638,731.03","1,638,731.03",Bienes Raíces,BX9CVM6,ZAE000203105,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
931,CHINA LNG GROUP LTD,Equity,0.00,0.15,"10,597,000.00","1,633,433.33","1,633,433.33",Financieros,BF7TLK1,KYG2117J1316,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
KEC,KEC INTERNATIONAL LTD,Equity,0.00,4.26,"382,913.00","1,632,684.89","1,632,684.89",Industriales,B0YJJ27,INE389H01022,National Stock Exchange Of India,India,USD,INR,69.43
WSBP,WASKITA BETON PRECAST,Equity,0.00,0.03,"60,640,600.00","1,632,157.45","1,632,157.45",Materiales,BD3RRL8,ID1000137706,Indonesia Stock Exchange,Indonesia,USD,IDR,"14,267.00"
JSWENERGY,JSW ENERGY LTD,Equity,0.00,0.96,"1,688,074.00","1,624,071.48","1,624,071.48",Servicios,B4X3ST8,INE121E01018,National Stock Exchange Of India,India,USD,INR,69.43
PCJEWELLER,PC JEWELLER LTD,Equity,0.00,1.24,"1,307,487.00","1,624,178.21","1,624,178.21",Consumo discrecional,B97DLD4,INE785M01013,National Stock Exchange Of India,India,USD,INR,69.43
INOXLEISUR,INOX LEISURE LTD,Equity,0.00,4.50,"361,069.00","1,625,090.02","1,625,090.02",Comunicación,B0N45N6,INE312H01016,National Stock Exchange Of India,India,USD,INR,69.43
REPCOHOME,REPCO HOME FINANCE LTD,Equity,0.00,6.53,"246,214.00","1,607,088.68","1,607,088.68",Financieros,B96RL59,INE612J01015,National Stock Exchange Of India,India,USD,INR,69.43
168330,NATURALENDO TECH LTD,Equity,0.00,8.64,"185,527.00","1,602,330.66","1,602,330.66",Cuidado de la Salud,BG48DT1,KR7168330009,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
DXBE,DXB ENTERTAINMENTS,Equity,0.00,0.06,"24,749,909.00","1,596,920.47","1,596,920.47",Consumo discrecional,BSZLQ94,AED001501017,Dubai Financial Market,Emiratos Árabes Unidos,USD,AED,3.67
1681,CONSUN PHARMACEUTICAL GROUP LTD,Equity,0.00,0.74,"2,157,000.00","1,590,969.37","1,590,969.37",Cuidado de la Salud,BH4H6F2,KYG2524A1031,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
CHAMBLFERT,CHAMBAL FERTILISERS AND CHEMICALS,Equity,0.00,2.38,"667,992.00","1,591,270.32","1,591,270.32",Materiales,6099938,INE085A01013,National Stock Exchange Of India,India,USD,INR,69.43
MPARK,MLP SAGLIK HIZMETLERI,Equity,0.00,2.33,"682,005.00","1,589,089.42","1,589,089.42",Cuidado de la Salud,BD0MX96,TREMLPC00021,Istanbul Stock Exchange,Turquía,USD,TRY,5.47
049950,MEERECOMPANY INC,Equity,0.00,59.05,"26,706.00","1,576,894.33","1,576,894.33",Tecnología de la Información,B058V49,KR7049950009,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
1363,CT ENVIRONMENTAL GROUP LTD,Equity,0.00,0.05,"33,282,000.00","1,568,715.72","1,568,715.72",Servicios,BYMMR11,KYG258851156,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
SECURITY,GRUPO SECURITY SA,Equity,0.00,0.43,"3,666,773.00","1,564,208.03","1,564,208.03",Financieros,2784324,CLP6808Q1068,Santiago Stock Exchange,Chile,USD,CLP,669.73
171,SILVER GRANT INTERNATIONAL INDUSTR,Equity,0.00,0.20,"7,662,000.00","1,561,691.48","1,561,691.48",Materiales,6460222,HK0171000877,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
THANI.R,RATCHTHANI LEASING NON-VOTING DR P,Equity,0.00,0.18,"8,635,750.00","1,562,109.71","1,562,109.71",Financieros,6614386,TH0697010R11,Stock Exchange Of Thailand,Tailandia,USD,THB,31.79
BWPT,EAGLE HIGH PLANTATIONS,Equity,0.00,0.01,"137,107,700.00","1,556,840.78","1,556,840.78",Productos básicos de consumo,B58PM83,ID1000113202,Indonesia Stock Exchange,Indonesia,USD,IDR,"14,267.00"
BLU,BLUE LABEL LTD,Equity,0.00,0.24,"6,429,930.00","1,539,141.51","1,539,141.51",Industriales,B28XTY1,ZAE000109088,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
003230,SAM YANG FOODS LTD,Equity,0.00,69.27,"22,184.00","1,536,672.60","1,536,672.60",Productos básicos de consumo,6771838,KR7003230000,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
1305,CHINA GENERAL PLASTICS CORP,Equity,0.00,0.74,"2,083,000.00","1,536,871.40","1,536,871.40",Materiales,6190682,TW0001305001,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
COCE5,CIA ENERGETICA DO CEARA SERIES A P,Equity,0.00,14.19,"107,700.00","1,528,018.15","1,528,018.15",Servicios,B1YCJ34,BRCOCEACNPA3,XBSP,Brasil,USD,BRL,3.83
UPRO,YUNIPRO,Equity,0.00,0.04,"37,730,000.00","1,526,830.57","1,526,830.57",Servicios,B196FC2,RU000A0JNGA5,Standard-Classica-Forts,Rusia,USD,RUB,65.49
SSA,SISTEMA PJSFC GDR,Equity,0.00,2.97,"512,378.00","1,520,737.90","1,520,737.90",Comunicación,B05N809,US48122U2042,London Stock Exchange,Rusia,USD,USD,1.00
4947,ON-BRIGHT ELECTRONICS INC,Equity,0.00,6.07,"251,000.00","1,522,959.68","1,522,959.68",Tecnología de la Información,B6RYW99,KYG675291002,Gretai Securities Market,Taiwán,USD,TWD,30.90
HFCL,HIMACHAL FUTURISTIC COMMUNICATIONS,Equity,0.00,0.34,"4,454,153.00","1,520,374.84","1,520,374.84",Comunicación,6208411,INE548A01028,National Stock Exchange Of India,India,USD,INR,69.43
GTRONIC,GLOBETRONICS TECHNOLOGY,Equity,0.00,0.44,"3,429,000.00","1,516,552.23","1,516,552.23",Tecnología de la Información,B00NYQ2,MYL7022OO006,Bursa Malaysia,Malasia,USD,MYR,4.09
CBOM,MOS CREDIT BANK,Equity,0.00,0.09,"16,617,900.00","1,513,717.24","1,513,717.24",Financieros,BTSTNP7,RU000A0JUG31,Standard-Classica-Forts,Rusia,USD,RUB,65.49
SCHAEFFLER,SCHAEFFLER INDIA LTD,Equity,0.00,78.65,"19,115.00","1,503,404.08","1,503,404.08",Industriales,6331016,INE513A01014,National Stock Exchange Of India,India,USD,INR,69.43
067080,DAE HWA PHARM LTD,Equity,0.00,20.01,"75,288.00","1,506,158.10","1,506,158.10",Cuidado de la Salud,6587637,KR7067080002,Korea Exchange (Kosdaq),Corea del Sur,USD,KRW,"1,134.70"
VTBR,BANK VTB,Equity,0.00,0.00,"2,703,690,000.00","1,495,421.12","1,495,421.12",Financieros,B5B1TP4,RU000A0JP5V6,Standard-Classica-Forts,Rusia,USD,RUB,65.49
JUFO,JUHAYNA FOOD INDUSTRIES CO,Equity,0.00,0.80,"1,869,301.00","1,491,572.17","1,491,572.17",Productos básicos de consumo,B4RJHG2,EGS30901C010,Egyptian Exchange,Egipto,USD,EGP,17.40
SASA,SASA POLYESTER SANAYI A,Equity,0.00,1.55,"962,208.00","1,494,059.88","1,494,059.88",Materiales,B03MXD6,TRASASAW91E4,Istanbul Stock Exchange,Turquía,USD,TRY,5.47
PHP,PHP CASH,Cash,0.00,1.90,"78,448,837.00","1,491,068.42","1,491,068.42",Liquidez,--,--,--,Filipinas,USD,PHP,52.61
SSMS,SAWIT SUMBERMAS SARANA,Equity,0.00,0.08,"19,703,300.00","1,484,618.17","1,484,618.17",Productos básicos de consumo,BH3WHX3,ID1000130008,Indonesia Stock Exchange,Indonesia,USD,IDR,"14,267.00"
8207,CHONG SING HOLDINGS FINTECH GROUP,Equity,0.00,0.01,"196,152,000.00","1,474,272.83","1,474,272.83",Financieros,BYWJRH8,KYG2121H1056,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
TON,TONGAAT HULETT LTD,Equity,0.00,1.16,"1,265,701.00","1,466,841.66","1,466,841.66",Productos básicos de consumo,B1ZBDG1,ZAE000096541,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
1908,C D INTERNATIONAL INVESTMENT GROUP,Equity,0.00,1.03,"1,422,000.00","1,460,050.06","1,460,050.06",Bienes Raíces,BZBY9R5,KYG3165D1097,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
WIZS3,WIZ SOLUCOES E CORRETAGEM DE SEGUR,Equity,0.00,2.39,"604,700.00","1,447,759.96","1,447,759.96",Financieros,BF13KV3,BRWIZSACNOR1,XBSP,Brasil,USD,BRL,3.83
CESCVENT,CESC VENTURES LTD,Equity,0.00,8.97,"161,239.00","1,445,595.04","1,445,595.04",Tecnología de la Información,BGYWWY1,INE425Y01011,National Stock Exchange Of India,India,USD,INR,69.43
AFH,AFORBES LTD,Equity,0.00,0.31,"4,646,880.00","1,439,297.70","1,439,297.70",Financieros,BP3S2Y3,ZAE000191516,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
2421,SUNONWEALTH ELECTRIC MACHINE INDUS,Equity,0.00,1.22,"1,172,000.00","1,433,615.95","1,433,615.95",Industriales,6129039,TW0002421005,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
