As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
7-Aug-08,125.26,53.37,--,6850000.00
6-Aug-08,125.44,53.45,--,6850000.00
5-Aug-08,123.76,52.74,--,6400000.00
4-Aug-08,120.36,51.29,--,6400000.00
1-Aug-08,120.99,51.56,--,6500000.00
31-Jul-08,121.78,51.89,--,6500000.00
30-Jul-08,122.39,52.16,--,6500000.00
29-Jul-08,121.72,51.87,--,6500000.00
28-Jul-08,119.16,50.78,--,6500000.00
25-Jul-08,121.66,51.85,--,6500000.00
24-Jul-08,120.01,51.14,--,6500000.00
23-Jul-08,122.31,52.13,--,6500000.00
22-Jul-08,120.61,51.4,--,6500000.00
21-Jul-08,120.68,51.43,--,6500000.00
18-Jul-08,121.38,51.73,--,6500000.00
17-Jul-08,122.8,52.34,--,6500000.00
16-Jul-08,121.2,51.66,--,6500000.00
15-Jul-08,118.28,50.42,--,6500000.00
14-Jul-08,118.05,50.32,--,6500000.00
11-Jul-08,119.31,50.86,--,6600000.00
10-Jul-08,120.51,51.37,--,6600000.00
9-Jul-08,119.16,50.8,--,6600000.00
8-Jul-08,123.04,52.45,--,6600000.00
7-Jul-08,121.49,51.79,--,6600000.00
3-Jul-08,120.77,51.48,--,6600000.00
2-Jul-08,120.85,51.52,--,6600000.00
1-Jul-08,123.2,52.52,--,6600000.00
30-Jun-08,122.6,52.26,--,6600000.00
27-Jun-08,123.98,52.86,--,6600000.00
26-Jun-08,124.63,53.13,--,6600000.00
25-Jun-08,129.59,55.25,--,6600000.00
24-Jun-08,127.65,54.42,--,6600000.00
23-Jun-08,128.32,54.71,0.06,6600000.00
20-Jun-08,129.22,55.15,--,6600000.00
19-Jun-08,132.44,56.53,--,6400000.00
18-Jun-08,130.81,55.83,--,6400000.00
17-Jun-08,132.33,56.48,--,6500000.00
16-Jun-08,133.19,56.85,--,6500000.00
13-Jun-08,132.24,56.45,--,6500000.00
12-Jun-08,129.58,55.31,--,6500000.00
11-Jun-08,128.88,55.01,--,6500000.00
10-Jun-08,131.94,56.32,--,6500000.00
9-Jun-08,132.37,56.51,--,6600000.00
6-Jun-08,132.7,56.65,--,6600000.00
5-Jun-08,136.56,58.29,--,6600000.00
4-Jun-08,134.29,57.33,--,6600000.00
3-Jun-08,133.05,56.8,--,6700000.00
2-Jun-08,133.62,57.05,--,6700000.00
30-May-08,135.5,57.85,--,6700000.00
29-May-08,134.68,57.5,--,6700000.00
28-May-08,133.71,57.09,--,6700000.00
27-May-08,133.04,56.81,--,6700000.00
23-May-08,130.61,55.77,--,6700000.00
22-May-08,131.31,56.07,--,6700000.00
21-May-08,130.7,55.81,--,6700000.00
20-May-08,133.18,56.87,--,6700000.00
19-May-08,134.92,57.61,--,6700000.00
16-May-08,135.56,57.89,--,6700000.00
15-May-08,135.5,57.86,--,6700000.00
14-May-08,132.88,56.74,--,6700000.00
13-May-08,132.45,56.56,--,6700000.00
12-May-08,132.25,56.47,--,6700000.00
9-May-08,130.37,55.67,--,6550000.00
