As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Sep 21, 2017","3,551.91",76.77,--,"48,600,000.00"
"Sep 20, 2017","3,564.02",77.03,--,"48,550,000.00"
"Sep 19, 2017","3,568.18",77.12,--,"48,550,000.00"
"Sep 18, 2017","3,564.07",77.03,--,"46,950,000.00"
"Sep 15, 2017","3,553.51",76.80,--,"46,650,000.00"
"Sep 14, 2017","3,539.47",76.50,--,"46,000,000.00"
"Sep 13, 2017","3,535.59",76.42,--,"46,000,000.00"
"Sep 12, 2017","3,539.84",76.51,--,"46,300,000.00"
"Sep 11, 2017","3,532.09",76.34,--,"46,300,000.00"
"Sep 08, 2017","3,494.79",75.54,--,"46,200,000.00"
"Sep 07, 2017","3,493.00",75.50,--,"45,950,000.00"
"Sep 06, 2017","3,482.57",75.28,--,"45,900,000.00"
"Sep 05, 2017","3,472.93",75.07,--,"45,900,000.00"
"Sep 01, 2017","3,497.74",75.61,--,"45,900,000.00"
"Aug 31, 2017","3,492.79",75.50,--,"45,900,000.00"
"Aug 30, 2017","3,470.40",75.02,--,"45,900,000.00"
"Aug 29, 2017","3,451.12",74.60,--,"45,900,000.00"
"Aug 28, 2017","3,450.57",74.59,--,"45,900,000.00"
"Aug 25, 2017","3,448.93",74.56,--,"45,900,000.00"
"Aug 24, 2017","3,440.12",74.37,--,"45,900,000.00"
"Aug 23, 2017","3,440.43",74.37,--,"45,900,000.00"
"Aug 22, 2017","3,454.12",74.67,--,"45,900,000.00"
"Aug 21, 2017","3,421.11",73.96,--,"45,900,000.00"
"Aug 18, 2017","3,414.50",73.82,--,"45,950,000.00"
"Aug 17, 2017","3,420.83",73.95,--,"45,950,000.00"
"Aug 16, 2017","3,477.01",75.16,--,"45,950,000.00"
"Aug 15, 2017","3,467.78",74.97,--,"45,950,000.00"
"Aug 14, 2017","3,471.13",75.04,--,"46,000,000.00"
"Aug 11, 2017","3,437.56",74.31,--,"46,000,000.00"
"Aug 10, 2017","3,435.58",74.27,--,"46,000,000.00"
"Aug 09, 2017","3,484.52",75.33,--,"46,000,000.00"
"Aug 08, 2017","3,486.69",75.38,--,"46,050,000.00"
"Aug 07, 2017","3,495.21",75.56,--,"46,050,000.00"
"Aug 04, 2017","3,486.54",75.37,--,"46,050,000.00"
"Aug 03, 2017","3,481.88",75.27,--,"46,150,000.00"
"Aug 02, 2017","3,486.79",75.38,--,"46,150,000.00"
"Aug 01, 2017","3,486.33",75.37,--,"46,150,000.00"
"Jul 31, 2017","3,473.46",75.09,--,"46,150,000.00"
"Jul 28, 2017","3,474.60",75.12,--,"45,950,000.00"
