As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Mar 06, 2017","1,051.15",56.40,--,"351,000,000.00"
"Mar 03, 2017","1,050.67",56.38,--,"348,600,000.00"
"Mar 02, 2017","1,051.82",56.44,--,"344,800,000.00"
"Mar 01, 2017","1,052.36",56.46,--,"332,000,000.00"
"Feb 28, 2017","1,048.82",56.27,--,"332,000,000.00"
"Feb 27, 2017","1,046.39",56.14,--,"332,000,000.00"
"Feb 24, 2017","1,046.63",56.16,--,"332,000,000.00"
"Feb 23, 2017","1,054.68",56.59,--,"332,000,000.00"
"Feb 22, 2017","1,049.88",56.33,--,"332,000,000.00"
"Feb 21, 2017","1,047.96",56.23,--,"332,000,000.00"
"Feb 17, 2017","1,048.33",56.25,--,"332,000,000.00"
"Feb 16, 2017","1,051.16",56.40,--,"332,000,000.00"
"Feb 15, 2017","1,044.28",56.03,--,"332,000,000.00"
"Feb 14, 2017","1,037.89",55.69,--,"332,000,000.00"
"Feb 13, 2017","1,043.83",56.00,--,"332,000,000.00"
"Feb 10, 2017","1,039.15",55.75,--,"332,000,000.00"
"Feb 09, 2017","1,034.87",55.52,--,"332,000,000.00"
"Feb 08, 2017","1,037.20",55.65,--,"332,000,000.00"
"Feb 07, 2017","1,031.00",55.32,--,"326,600,000.00"
"Feb 06, 2017","1,032.42",55.39,--,"326,600,000.00"
"Feb 03, 2017","1,039.05",55.75,--,"326,600,000.00"
"Feb 02, 2017","1,035.79",55.58,--,"326,600,000.00"
"Feb 01, 2017","1,034.53",55.51,--,"325,000,000.00"
"Jan 31, 2017","1,032.88",55.42,--,"325,000,000.00"
"Jan 30, 2017","1,031.25",55.33,--,"325,000,000.00"
"Jan 27, 2017","1,037.47",55.66,--,"325,000,000.00"
"Jan 26, 2017","1,036.15",55.59,--,"325,000,000.00"
"Jan 25, 2017","1,037.57",55.67,--,"325,000,000.00"
"Jan 24, 2017","1,028.26",55.17,--,"320,800,000.00"
"Jan 23, 2017","1,027.23",55.11,--,"311,000,000.00"
"Jan 20, 2017","1,024.17",54.95,--,"311,000,000.00"
"Jan 19, 2017","1,019.84",54.71,--,"311,000,000.00"
"Jan 18, 2017","1,027.37",55.12,--,"308,000,000.00"
"Jan 17, 2017","1,025.74",55.03,--,"308,000,000.00"
"Jan 13, 2017","1,028.68",55.19,--,"305,000,000.00"
"Jan 12, 2017","1,025.77",55.03,--,"303,000,000.00"
"Jan 11, 2017","1,014.25",54.41,--,"300,400,000.00"
"Jan 10, 2017","1,021.26",54.78,--,"300,400,000.00"
"Jan 09, 2017","1,017.56",54.59,--,"300,400,000.00"
"Jan 06, 2017","1,020.83",54.76,--,"300,400,000.00"
"Jan 05, 2017","1,025.54",55.02,--,"295,200,000.00"
"Jan 04, 2017","1,011.69",54.27,--,"293,200,000.00"
"Jan 03, 2017",998.71,53.58,--,"293,200,000.00"
"Dec 30, 2016","1,002.90",53.80,--,"293,200,000.00"
"Dec 29, 2016",997.49,53.51,--,"291,200,000.00"
"Dec 28, 2016",993.75,53.31,--,"286,000,000.00"
"Dec 27, 2016",994.58,53.36,--,"286,000,000.00"
"Dec 23, 2016",995.55,53.41,--,"286,000,000.00"
"Dec 22, 2016",995.30,53.40,--,"286,000,000.00"
"Dec 21, 2016",995.05,53.38,0.59,"283,000,000.00"
"Dec 20, 2016",992.79,53.85,--,"283,000,000.00"
"Dec 19, 2016",995.08,53.98,--,"283,000,000.00"
"Dec 16, 2016",991.40,53.78,--,"283,000,000.00"
"Dec 15, 2016",988.76,53.64,--,"283,000,000.00"
"Dec 14, 2016","1,007.86",54.67,--,"278,400,000.00"
"Dec 13, 2016","1,009.22",54.75,--,"277,000,000.00"
"Dec 12, 2016",999.60,54.22,--,"277,000,000.00"
"Dec 09, 2016",997.39,54.10,--,"275,000,000.00"
"Dec 08, 2016",996.03,54.03,--,"275,000,000.00"
"Dec 07, 2016",994.72,53.96,--,"271,000,000.00"
"Dec 06, 2016",983.44,53.34,--,"271,000,000.00"
"Dec 05, 2016",974.41,52.85,--,"271,000,000.00"
"Dec 02, 2016",970.86,52.66,--,"269,000,000.00"
"Dec 01, 2016",971.31,52.68,--,"269,000,000.00"
"Nov 30, 2016",970.47,52.64,--,"269,000,000.00"
"Nov 29, 2016",971.82,52.71,--,"267,400,000.00"
"Nov 28, 2016",970.00,52.61,--,"267,400,000.00"
"Nov 25, 2016",973.15,52.78,--,"265,600,000.00"
"Nov 23, 2016",962.37,52.20,--,"265,600,000.00"
"Nov 22, 2016",968.56,52.54,--,"265,600,000.00"
"Nov 21, 2016",967.80,52.49,--,"265,600,000.00"
"Nov 18, 2016",961.76,52.17,--,"265,600,000.00"
"Nov 17, 2016",971.82,52.71,--,"262,200,000.00"
"Nov 16, 2016",967.04,52.45,--,"259,600,000.00"
"Nov 15, 2016",969.77,52.60,--,"258,600,000.00"
"Nov 14, 2016",968.35,52.53,--,"255,400,000.00"
"Nov 11, 2016",975.58,52.92,--,"255,400,000.00"
"Nov 10, 2016",979.67,53.15,--,"255,400,000.00"
"Nov 09, 2016",973.34,52.81,--,"255,400,000.00"
"Nov 08, 2016",984.11,53.39,--,"255,400,000.00"
"Nov 07, 2016",981.45,53.24,--,"255,400,000.00"
"Nov 04, 2016",976.99,53.00,--,"255,400,000.00"
"Nov 03, 2016",984.77,53.43,--,"255,400,000.00"
"Nov 02, 2016",986.03,53.49,--,"253,800,000.00"
"Nov 01, 2016",991.35,53.77,--,"253,800,000.00"
"Oct 31, 2016",991.35,53.77,--,"253,800,000.00"
"Oct 28, 2016",991.14,53.76,--,"253,800,000.00"
"Oct 27, 2016",991.78,53.79,--,"253,800,000.00"
"Oct 26, 2016",995.43,53.99,--,"248,800,000.00"
"Oct 25, 2016",994.49,53.94,--,"248,800,000.00"
"Oct 24, 2016",996.06,54.02,--,"248,800,000.00"
"Oct 21, 2016",995.82,54.01,--,"248,800,000.00"
"Oct 20, 2016","1,000.10",54.24,--,"248,800,000.00"
"Oct 19, 2016","1,000.64",54.27,--,"248,800,000.00"
"Oct 18, 2016",996.50,54.05,--,"248,800,000.00"
"Oct 17, 2016",986.46,53.50,--,"248,800,000.00"
"Oct 14, 2016",990.89,53.74,--,"244,800,000.00"
"Oct 13, 2016",985.30,53.44,--,"243,800,000.00"
"Oct 12, 2016",989.22,53.65,--,"243,800,000.00"
"Oct 11, 2016",998.28,54.14,--,"242,200,000.00"
"Oct 10, 2016","1,007.24",54.63,--,"242,200,000.00"
"Oct 07, 2016","1,004.80",54.50,--,"237,600,000.00"
"Oct 06, 2016","1,008.90",54.73,--,"237,600,000.00"
"Oct 05, 2016","1,012.89",54.95,--,"235,600,000.00"
"Oct 04, 2016","1,015.07",55.06,--,"235,600,000.00"
"Oct 03, 2016","1,014.46",55.03,--,"235,600,000.00"
"Sep 30, 2016","1,013.21",54.96,--,"235,600,000.00"
"Sep 29, 2016","1,016.15",55.12,--,"235,600,000.00"
"Sep 28, 2016","1,011.79",54.89,--,"235,600,000.00"
"Sep 27, 2016","1,010.24",54.80,--,"235,600,000.00"
"Sep 26, 2016","1,011.07",54.84,--,"231,600,000.00"
"Sep 23, 2016","1,019.40",55.30,--,"230,800,000.00"
"Sep 22, 2016","1,025.63",55.64,--,"230,800,000.00"
"Sep 21, 2016","1,008.93",54.73,--,"230,800,000.00"
"Sep 20, 2016",998.27,54.15,--,"230,800,000.00"
"Sep 19, 2016",998.52,54.16,--,"230,800,000.00"
"Sep 16, 2016",989.00,53.65,--,"230,800,000.00"
"Sep 15, 2016",994.90,53.97,--,"229,400,000.00"
"Sep 14, 2016",992.83,53.86,--,"229,400,000.00"
