As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
22-Aug-18,"2,425.22",189.18,--,22850000.00
21-Aug-18,"2,414.62",188.35,--,22850000.00
20-Aug-18,"2,409.65",187.97,--,22850000.00
17-Aug-18,"2,413.21",188.25,--,22850000.00
16-Aug-18,"2,409.26",187.95,--,22850000.00
15-Aug-18,"2,404.42",187.57,--,22800000.00
14-Aug-18,"2,428.74",189.47,--,22800000.00
13-Aug-18,"2,414.11",188.33,--,22800000.00
10-Aug-18,"2,418.78",188.7,--,22800000.00
9-Aug-18,"2,439.57",190.32,--,22900000.00
8-Aug-18,"2,438.24",190.22,--,22900000.00
7-Aug-18,"2,430.57",189.63,--,22800000.00
6-Aug-18,"2,424.34",189.14,--,22800000.00
3-Aug-18,"2,405.88",187.71,--,22800000.00
2-Aug-18,"2,397.81",187.09,--,22800000.00
1-Aug-18,"2,361.92",184.31,--,22600000.00
31-Jul-18,"2,337.75",182.47,--,22700000.00
30-Jul-18,"2,329.16",181.81,--,22700000.00
27-Jul-18,"2,368.37",184.87,--,23100000.00
26-Jul-18,"2,417.03",188.67,--,23100000.00
25-Jul-18,"2,454.19",191.56,--,23000000.00
24-Jul-18,"2,420.15",188.91,--,23000000.00
23-Jul-18,"2,412.17",188.29,--,23000000.00
20-Jul-18,"2,399.26",187.29,--,22950000.00
19-Jul-18,"2,398.49",187.23,--,23000000.00
18-Jul-18,"2,405.57",187.79,--,23000000.00
17-Jul-18,"2,409.69",188.11,--,23050000.00
16-Jul-18,"2,390.14",186.59,--,23050000.00
13-Jul-18,"2,396.70",187.11,--,23050000.00
12-Jul-18,"2,396.85",187.12,--,23050000.00
11-Jul-18,"2,353.71",183.76,--,23050000.00
10-Jul-18,"2,369.90",185.02,--,23050000.00
9-Jul-18,"2,365.15",184.66,--,23050000.00
6-Jul-18,"2,345.52",183.13,--,23050000.00
5-Jul-18,"2,314.15",180.69,--,23000000.00
3-Jul-18,"2,279.34",177.97,--,22950000.00
2-Jul-18,"2,311.09",180.45,--,22850000.00
29-Jun-18,"2,284.78",178.41,--,22800000.00
28-Jun-18,"2,284.81",178.41,--,22900000.00
27-Jun-18,"2,263.22",176.73,--,22950000.00
26-Jun-18,"2,297.64",179.42,0.38,22950000.00
25-Jun-18,"2,286.17",178.9,--,22900000.00
22-Jun-18,"2,339.26",183.06,--,23000000.00
21-Jun-18,"2,351.99",184.06,--,23050000.00
20-Jun-18,"2,373.40",185.74,--,23100000.00
19-Jun-18,"2,365.07",185.09,--,23050000.00
18-Jun-18,"2,381.74",186.39,--,23050000.00
15-Jun-18,"2,375.84",185.94,--,22950000.00
14-Jun-18,"2,387.72",186.87,--,22950000.00
13-Jun-18,"2,371.21",185.58,--,22850000.00
12-Jun-18,"2,377.34",186.06,--,22900000.00
11-Jun-18,"2,363.89",185.01,--,22850000.00
8-Jun-18,"2,361.88",184.86,--,23250000.00
7-Jun-18,"2,362.88",184.94,--,23200000.00
6-Jun-18,"2,388.65",186.96,--,22800000.00
5-Jun-18,"2,380.53",186.33,--,22800000.00
4-Jun-18,"2,369.66",185.48,--,22800000.00
1-Jun-18,"2,351.67",184.08,--,22800000.00
31-May-18,"2,305.97",180.51,--,22750000.00
30-May-18,"2,305.75",180.49,--,22750000.00
29-May-18,"2,289.09",179.19,--,22750000.00
25-May-18,"2,301.82",180.2,--,22800000.00
24-May-18,"2,300.43",180.09,--,22800000.00
23-May-18,"2,302.36",180.24,--,22800000.00
22-May-18,"2,281.74",178.64,--,22800000.00
21-May-18,"2,287.78",179.11,--,22850000.00
18-May-18,"2,268.45",177.6,--,22900000.00
17-May-18,"2,279.92",178.5,--,22900000.00
16-May-18,"2,291.76",179.43,--,22900000.00
15-May-18,"2,280.60",178.56,--,22900000.00
14-May-18,"2,303.40",180.34,--,23950000.00
11-May-18,"2,303.99",180.39,--,23950000.00
10-May-18,"2,312.33",181.05,--,23950000.00
9-May-18,"2,283.18",178.77,--,23950000.00
8-May-18,"2,251.53",176.3,--,23950000.00
7-May-18,"2,243.95",175.71,--,23950000.00
4-May-18,"2,223.91",174.15,--,24000000.00
3-May-18,"2,179.04",170.64,--,24000000.00
2-May-18,"2,174.44",170.28,--,23900000.00
1-May-18,"2,174.20",170.26,--,24000000.00
30-Apr-18,"2,144.91",167.97,--,24100000.00
27-Apr-18,"2,158.74",169.06,--,24150000.00
26-Apr-18,"2,165.29",169.58,--,24150000.00
25-Apr-18,"2,120.41",166.07,--,24250000.00
24-Apr-18,"2,122.88",166.26,--,24300000.00
23-Apr-18,"2,164.79",169.54,--,24300000.00
20-Apr-18,"2,173.75",170.25,--,24350000.00
19-Apr-18,"2,208.11",172.94,--,24350000.00
18-Apr-18,"2,235.84",175.11,--,24600000.00
17-Apr-18,"2,243.36",175.7,--,24600000.00
