As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"May 22, 2013",231.48,28.79,--,"7,600,000.00"
"May 21, 2013",235.83,29.33,--,"8,050,000.00"
"May 20, 2013",236.89,29.46,--,"8,050,000.00"
"May 17, 2013",237.65,29.56,--,"8,050,000.00"
"May 16, 2013",236.71,29.44,--,"7,150,000.00"
"May 15, 2013",230.83,28.71,--,"7,150,000.00"
"May 14, 2013",230.76,28.70,--,"7,150,000.00"
"May 13, 2013",229.94,28.60,--,"7,250,000.00"
"May 10, 2013",230.22,28.63,--,"7,250,000.00"
"May 09, 2013",228.50,28.42,--,"7,250,000.00"
"May 08, 2013",227.58,28.31,--,"7,250,000.00"
"May 07, 2013",225.35,28.03,--,"7,250,000.00"
"May 06, 2013",228.28,28.39,--,"7,250,000.00"
"May 03, 2013",225.48,28.05,--,"7,200,000.00"
"May 02, 2013",222.35,27.66,--,"6,750,000.00"
"May 01, 2013",220.46,27.42,--,"6,750,000.00"
"Apr 30, 2013",226.26,28.14,--,"6,550,000.00"
"Apr 29, 2013",223.83,27.84,--,"6,100,000.00"
"Apr 26, 2013",221.51,27.56,--,"6,950,000.00"
"Apr 25, 2013",222.18,27.64,--,"6,950,000.00"
"Apr 24, 2013",220.28,27.40,--,"6,900,000.00"
"Apr 23, 2013",224.51,27.93,--,"6,900,000.00"
"Apr 22, 2013",220.76,27.46,--,"6,900,000.00"
"Apr 19, 2013",219.28,27.28,--,"6,900,000.00"
"Apr 18, 2013",219.04,27.25,--,"6,900,000.00"
"Apr 17, 2013",222.17,27.64,--,"6,950,000.00"
"Apr 16, 2013",226.65,28.19,--,"7,100,000.00"
"Apr 15, 2013",225.50,28.05,--,"7,100,000.00"
"Apr 12, 2013",232.45,28.92,--,"7,150,000.00"
"Apr 11, 2013",234.16,29.13,--,"7,150,000.00"
"Apr 10, 2013",234.55,29.18,--,"7,150,000.00"
"Apr 09, 2013",227.99,28.36,--,"7,150,000.00"
"Apr 08, 2013",226.72,28.21,--,"7,150,000.00"
"Apr 05, 2013",224.54,27.94,--,"7,150,000.00"
"Apr 04, 2013",232.41,28.91,--,"7,150,000.00"
"Apr 03, 2013",232.34,28.90,--,"7,150,000.00"
"Apr 02, 2013",234.38,29.16,--,"7,150,000.00"
"Apr 01, 2013",234.17,29.13,--,"7,150,000.00"
"Mar 28, 2013",236.55,29.43,--,"7,150,000.00"
"Mar 27, 2013",236.47,29.42,--,"7,150,000.00"
"Mar 26, 2013",235.51,29.30,--,"9,650,000.00"
"Mar 25, 2013",235.40,29.29,0.03,"9,700,000.00"
"Mar 22, 2013",235.28,29.30,--,"9,750,000.00"
"Mar 21, 2013",237.02,29.51,--,"9,750,000.00"
"Mar 20, 2013",240.63,29.96,--,"10,700,000.00"
"Mar 19, 2013",237.50,29.58,--,"10,700,000.00"
"Mar 18, 2013",239.58,29.83,--,"10,700,000.00"
"Mar 15, 2013",241.07,30.02,--,"10,700,000.00"
"Mar 14, 2013",242.30,30.17,--,"10,800,000.00"
"Mar 13, 2013",242.01,30.14,--,"10,800,000.00"
"Mar 12, 2013",242.29,30.17,--,"10,700,000.00"
"Mar 11, 2013",243.61,30.34,--,"10,700,000.00"
"Mar 08, 2013",241.71,30.10,--,"10,650,000.00"
"Mar 07, 2013",241.83,30.12,--,"10,650,000.00"
"Mar 06, 2013",238.25,29.67,--,"10,650,000.00"
"Mar 05, 2013",236.69,29.48,--,"10,650,000.00"
"Mar 04, 2013",234.21,29.17,--,"10,650,000.00"
"Mar 01, 2013",235.00,29.27,--,"10,650,000.00"
"Feb 28, 2013",235.96,29.39,--,"10,650,000.00"
"Feb 27, 2013",236.95,29.51,--,"10,550,000.00"
"Feb 26, 2013",234.41,29.20,--,"10,550,000.00"
"Feb 25, 2013",234.45,29.20,--,"10,550,000.00"
"Feb 22, 2013",239.83,29.87,--,"10,550,000.00"
"Feb 21, 2013",236.94,29.51,--,"10,550,000.00"
"Feb 20, 2013",240.35,29.94,--,"10,550,000.00"
"Feb 19, 2013",245.47,30.57,--,"10,550,000.00"
"Feb 15, 2013",241.70,30.11,--,"10,550,000.00"
"Feb 14, 2013",242.50,30.21,--,"10,550,000.00"
"Feb 13, 2013",240.90,30.01,--,"10,550,000.00"
"Feb 12, 2013",242.60,30.22,--,"10,550,000.00"
"Feb 11, 2013",243.61,30.34,--,"10,550,000.00"
"Feb 08, 2013",244.51,30.46,--,"10,550,000.00"
"Feb 07, 2013",247.38,30.81,--,"10,550,000.00"
"Feb 06, 2013",245.93,30.63,--,"10,550,000.00"
"Feb 05, 2013",245.24,30.55,--,"10,550,000.00"
"Feb 04, 2013",241.26,30.05,--,"10,550,000.00"
"Feb 01, 2013",239.46,29.83,--,"10,550,000.00"
"Jan 31, 2013",238.80,29.75,--,"10,550,000.00"
"Jan 30, 2013",235.02,29.28,--,"10,550,000.00"
"Jan 29, 2013",238.15,29.67,--,"10,350,000.00"
"Jan 28, 2013",242.72,30.24,--,"10,350,000.00"
"Jan 25, 2013",242.79,30.25,--,"10,300,000.00"
"Jan 24, 2013",240.12,29.91,--,"10,300,000.00"
"Jan 23, 2013",237.83,29.63,--,"10,150,000.00"
"Jan 22, 2013",238.79,29.75,--,"10,050,000.00"
"Jan 18, 2013",237.56,29.60,--,"9,550,000.00"
"Jan 17, 2013",238.08,29.66,--,"9,550,000.00"
"Jan 16, 2013",236.88,29.51,--,"9,650,000.00"
"Jan 15, 2013",236.02,29.41,--,"9,300,000.00"
"Jan 14, 2013",234.61,29.23,--,"9,150,000.00"
"Jan 11, 2013",232.83,29.01,--,"9,150,000.00"
"Jan 10, 2013",230.26,28.69,--,"9,150,000.00"
"Jan 09, 2013",229.40,28.58,--,"9,150,000.00"
"Jan 08, 2013",229.20,28.56,--,"9,050,000.00"
"Jan 07, 2013",232.31,28.95,--,"9,050,000.00"
"Jan 04, 2013",232.80,29.01,--,"9,050,000.00"
"Jan 03, 2013",230.80,28.76,--,"9,000,000.00"
"Jan 02, 2013",234.42,29.21,--,"9,000,000.00"
"Dec 31, 2012",226.10,28.18,--,"9,000,000.00"
"Dec 28, 2012",222.22,27.70,--,"9,000,000.00"
"Dec 27, 2012",224.43,27.97,--,"9,000,000.00"
"Dec 26, 2012",225.57,28.11,--,"9,000,000.00"
"Dec 24, 2012",225.15,28.06,--,"9,000,000.00"
"Dec 21, 2012",226.10,28.18,--,"9,000,000.00"
"Dec 20, 2012",231.78,28.88,--,"9,000,000.00"
"Dec 19, 2012",229.99,28.66,0.60,"8,900,000.00"
"Dec 18, 2012",230.69,29.35,--,"8,750,000.00"
"Dec 17, 2012",225.89,28.74,--,"8,750,000.00"
"Dec 14, 2012",223.65,28.46,--,"8,750,000.00"
"Dec 13, 2012",224.68,28.59,--,"8,750,000.00"
"Dec 12, 2012",224.01,28.50,--,"8,750,000.00"
"Dec 11, 2012",224.38,28.55,--,"8,750,000.00"
"Dec 10, 2012",221.83,28.22,--,"8,750,000.00"
"Dec 07, 2012",220.12,28.01,--,"8,750,000.00"
"Dec 06, 2012",220.29,28.03,--,"8,700,000.00"
"Dec 05, 2012",218.64,27.82,--,"8,700,000.00"
"Dec 04, 2012",218.11,27.75,--,"8,700,000.00"
"Dec 03, 2012",217.38,27.66,--,"8,700,000.00"
"Nov 30, 2012",217.71,27.71,--,"8,700,000.00"
"Nov 29, 2012",217.61,27.69,--,"8,600,000.00"
"Nov 28, 2012",214.33,27.28,--,"8,600,000.00"
"Nov 27, 2012",211.72,26.95,--,"8,600,000.00"
"Nov 26, 2012",213.20,27.13,--,"8,550,000.00"
"Nov 23, 2012",212.01,26.98,--,"8,550,000.00"
"Nov 21, 2012",206.34,26.26,--,"8,550,000.00"
"Nov 20, 2012",203.87,25.95,--,"8,550,000.00"
"Nov 19, 2012",204.04,25.97,--,"8,550,000.00"
"Nov 16, 2012",200.45,25.52,--,"8,550,000.00"
"Nov 15, 2012",201.54,25.66,--,"8,600,000.00"
"Nov 14, 2012",201.75,25.68,--,"8,600,000.00"
"Nov 13, 2012",202.05,25.72,--,"8,600,000.00"
"Nov 12, 2012",204.23,26.00,--,"8,600,000.00"
"Nov 09, 2012",203.95,25.96,--,"8,600,000.00"
"Nov 08, 2012",202.60,25.79,--,"8,600,000.00"
"Nov 07, 2012",204.78,26.07,--,"8,600,000.00"
"Nov 06, 2012",207.93,26.47,--,"8,600,000.00"
"Nov 05, 2012",205.41,26.15,--,"8,600,000.00"
"Nov 02, 2012",202.33,25.76,--,"8,600,000.00"
"Nov 01, 2012",205.01,26.10,--,"8,600,000.00"
"Oct 31, 2012",197.75,25.18,--,"8,600,000.00"
"Oct 26, 2012",199.63,25.42,--,"8,600,000.00"
"Oct 25, 2012",197.83,25.19,--,"8,600,000.00"
"Oct 24, 2012",200.94,25.59,--,"8,600,000.00"
"Oct 23, 2012",203.46,25.91,--,"8,600,000.00"
"Oct 22, 2012",203.39,25.90,--,"8,600,000.00"
"Oct 19, 2012",203.27,25.88,--,"8,650,000.00"
"Oct 18, 2012",206.24,26.26,--,"8,650,000.00"
"Oct 17, 2012",208.32,26.52,--,"8,650,000.00"
"Oct 16, 2012",209.32,26.65,--,"8,650,000.00"
"Oct 15, 2012",205.50,26.17,--,"8,650,000.00"
"Oct 12, 2012",204.51,26.04,--,"8,650,000.00"
"Oct 11, 2012",206.34,26.28,--,"8,650,000.00"
"Oct 10, 2012",205.55,26.17,--,"8,650,000.00"
"Oct 09, 2012",208.45,26.54,--,"8,700,000.00"
"Oct 08, 2012",211.80,26.97,--,"8,600,000.00"
"Oct 05, 2012",212.46,27.05,--,"8,600,000.00"
"Oct 04, 2012",213.49,27.19,--,"8,600,000.00"
"Oct 03, 2012",213.42,27.18,--,"8,600,000.00"
"Oct 02, 2012",213.00,27.12,--,"8,600,000.00"
"Oct 01, 2012",212.69,27.09,--,"8,600,000.00"
"Sep 28, 2012",213.51,27.19,--,"8,600,000.00"
"Sep 27, 2012",216.00,27.51,--,"8,600,000.00"
"Sep 26, 2012",211.71,26.96,--,"8,600,000.00"
"Sep 25, 2012",213.20,27.15,0.02,"8,600,000.00"
"Sep 24, 2012",215.83,27.51,--,"8,600,000.00"
"Sep 21, 2012",217.92,27.77,--,"8,650,000.00"
"Sep 20, 2012",217.99,27.78,--,"8,650,000.00"
"Sep 19, 2012",220.75,28.13,--,"8,600,000.00"
"Sep 18, 2012",220.54,28.11,--,"8,600,000.00"
"Sep 17, 2012",220.86,28.15,--,"8,600,000.00"
"Sep 14, 2012",223.01,28.42,--,"8,600,000.00"
"Sep 13, 2012",218.65,27.87,--,"8,600,000.00"
"Sep 12, 2012",215.72,27.50,--,"8,600,000.00"
"Sep 11, 2012",213.08,27.16,--,"8,550,000.00"
"Sep 10, 2012",211.88,27.01,--,"8,550,000.00"
"Sep 07, 2012",215.08,27.42,--,"8,450,000.00"
"Sep 06, 2012",212.65,27.11,--,"8,450,000.00"
"Sep 05, 2012",205.71,26.22,--,"8,450,000.00"
