As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
19-Dec-14,85.57,39.47,--,291950000.00
18-Dec-14,85.28,39.33,--,291500000.00
17-Dec-14,85,39.21,--,291300000.00
16-Dec-14,84.7,39.06,--,291450000.00
15-Dec-14,84.92,39.17,--,291450000.00
12-Dec-14,85.22,39.3,--,291400000.00
11-Dec-14,85.37,39.38,--,291000000.00
10-Dec-14,85.3,39.34,--,290900000.00
9-Dec-14,85.47,39.42,--,290700000.00
8-Dec-14,85.47,39.42,--,290500000.00
5-Dec-14,85.47,39.42,--,290500000.00
4-Dec-14,85.3,39.34,--,292800000.00
3-Dec-14,85.85,39.6,--,293200000.00
2-Dec-14,86.05,39.7,--,292850000.00
1-Dec-14,86.06,39.7,0.18,292600000.00
28-Nov-14,86.37,40.03,--,292450000.00
26-Nov-14,86.45,40.07,--,290800000.00
25-Nov-14,86.15,39.93,--,290050000.00
24-Nov-14,86.12,39.91,--,289350000.00
21-Nov-14,86.06,39.89,--,288750000.00
20-Nov-14,85.94,39.83,--,287750000.00
19-Nov-14,85.94,39.84,--,286800000.00
18-Nov-14,86,39.86,--,285700000.00
17-Nov-14,86.08,39.9,--,285100000.00
14-Nov-14,85.95,39.84,--,284000000.00
13-Nov-14,85.82,39.78,--,283550000.00
12-Nov-14,85.78,39.76,--,282700000.00
11-Nov-14,85.72,39.74,--,282500000.00
10-Nov-14,85.64,39.7,--,281250000.00
7-Nov-14,85.62,39.7,--,279600000.00
6-Nov-14,85.37,39.58,--,279050000.00
5-Nov-14,85.36,39.57,--,278900000.00
4-Nov-14,85.44,39.61,--,277900000.00
3-Nov-14,85.39,39.59,0.19,277050000.00
31-Oct-14,85.28,39.73,--,276350000.00
30-Oct-14,85.18,39.69,--,275750000.00
29-Oct-14,85.07,39.63,--,275550000.00
28-Oct-14,85.14,39.67,--,274400000.00
27-Oct-14,85,39.6,--,273800000.00
24-Oct-14,85,39.6,--,273150000.00
23-Oct-14,84.89,39.55,--,272650000.00
22-Oct-14,84.79,39.51,--,271600000.00
21-Oct-14,84.8,39.51,--,270450000.00
20-Oct-14,84.56,39.4,--,269250000.00
17-Oct-14,84.32,39.28,--,268300000.00
16-Oct-14,84.38,39.32,--,268050000.00
15-Oct-14,84.22,39.24,--,267500000.00
14-Oct-14,84.29,39.28,--,266800000.00
13-Oct-14,84.08,39.18,--,266800000.00
10-Oct-14,84.15,39.21,--,266550000.00
9-Oct-14,84.32,39.29,--,266500000.00
8-Oct-14,84.55,39.4,--,265950000.00
7-Oct-14,84.27,39.27,--,265600000.00
6-Oct-14,84.33,39.3,--,264900000.00
3-Oct-14,84.22,39.25,--,264850000.00
2-Oct-14,84.19,39.24,--,264500000.00
1-Oct-14,84.15,39.22,0.19,263850000.00
30-Sep-14,84.33,39.49,--,263300000.00
29-Sep-14,84.15,39.41,--,262850000.00
26-Sep-14,84.1,39.39,--,262750000.00
25-Sep-14,83.91,39.3,--,262900000.00
24-Sep-14,84.06,39.36,--,262900000.00
23-Sep-14,84.13,39.4,--,262900000.00
22-Sep-14,84.08,39.37,--,262900000.00
19-Sep-14,84.28,39.47,--,262900000.00
18-Sep-14,84.15,39.41,--,262900000.00
17-Sep-14,83.97,39.33,--,262800000.00
16-Sep-14,83.77,39.24,--,262900000.00
15-Sep-14,83.76,39.23,--,262900000.00
12-Sep-14,83.68,39.2,--,262900000.00
11-Sep-14,83.94,39.31,--,263000000.00
10-Sep-14,83.92,39.31,--,263000000.00
9-Sep-14,83.94,39.32,--,264100000.00
8-Sep-14,84.11,39.39,--,264000000.00
5-Sep-14,84.22,39.45,--,264750000.00
4-Sep-14,84.16,39.42,--,265500000.00
3-Sep-14,84.69,39.67,--,265500000.00
2-Sep-14,84.74,39.69,0.19,264900000.00
29-Aug-14,84.98,39.99,--,264700000.00
28-Aug-14,84.99,40,--,264350000.00
27-Aug-14,84.99,40,--,264200000.00
26-Aug-14,84.9,39.96,--,263550000.00
25-Aug-14,84.76,39.89,--,263250000.00
22-Aug-14,84.64,39.84,--,263200000.00
21-Aug-14,84.65,39.85,--,262900000.00
20-Aug-14,84.61,39.83,--,262800000.00
19-Aug-14,84.63,39.84,--,262400000.00
18-Aug-14,84.64,39.84,--,261950000.00
15-Aug-14,84.4,39.73,--,261850000.00
14-Aug-14,84.4,39.73,--,260900000.00
13-Aug-14,84.24,39.66,--,260000000.00
12-Aug-14,83.9,39.49,--,260000000.00
11-Aug-14,83.81,39.45,--,259950000.00
8-Aug-14,83.74,39.42,--,260050000.00
7-Aug-14,83.78,39.44,--,258700000.00
6-Aug-14,83.25,39.19,--,259700000.00
5-Aug-14,83.11,39.13,--,259750000.00
4-Aug-14,83.23,39.18,--,259900000.00
1-Aug-14,83.29,39.21,0.19,260900000.00
31-Jul-14,83.54,39.52,--,261300000.00
30-Jul-14,84.17,39.82,--,261200000.00
29-Jul-14,84.25,39.86,--,261000000.00
28-Jul-14,84.25,39.86,--,260850000.00
25-Jul-14,84.22,39.85,--,260500000.00
24-Jul-14,84.14,39.81,--,260400000.00
23-Jul-14,84.11,39.8,--,260200000.00
22-Jul-14,83.99,39.74,--,260300000.00
21-Jul-14,84,39.75,--,260000000.00
18-Jul-14,84.08,39.79,--,259050000.00
17-Jul-14,83.87,39.69,--,259150000.00
16-Jul-14,84.16,39.83,--,259150000.00
15-Jul-14,84.23,39.87,--,258500000.00
14-Jul-14,84.27,39.88,--,257850000.00
11-Jul-14,84.32,39.91,--,255450000.00
10-Jul-14,83.88,39.7,--,255350000.00
9-Jul-14,83.98,39.75,--,255100000.00
8-Jul-14,83.86,39.69,--,254350000.00
7-Jul-14,83.74,39.64,--,254200000.00
3-Jul-14,83.81,39.67,--,254200000.00
2-Jul-14,83.99,39.76,--,253600000.00
1-Jul-14,84.01,39.77,0.18,252950000.00
30-Jun-14,83.86,39.88,--,252750000.00
27-Jun-14,83.82,39.86,--,252250000.00
26-Jun-14,83.75,39.83,--,251650000.00
25-Jun-14,83.58,39.75,--,251550000.00
24-Jun-14,83.52,39.72,--,250900000.00
23-Jun-14,83.44,39.69,--,250600000.00
20-Jun-14,83.36,39.65,--,250350000.00
19-Jun-14,83.31,39.63,--,249400000.00
18-Jun-14,83.29,39.62,--,249050000.00
17-Jun-14,83.08,39.52,--,248950000.00
16-Jun-14,82.88,39.42,--,248950000.00
13-Jun-14,82.87,39.42,--,249350000.00
12-Jun-14,82.83,39.4,--,249700000.00
11-Jun-14,82.67,39.32,--,250100000.00
10-Jun-14,82.66,39.32,--,251050000.00
9-Jun-14,82.9,39.43,--,251450000.00
6-Jun-14,82.84,39.4,--,251450000.00
5-Jun-14,82.64,39.31,--,251600000.00
4-Jun-14,82.51,39.25,--,253150000.00
3-Jun-14,82.88,39.43,--,253150000.00
2-Jun-14,83.32,39.64,0.18,252600000.00
30-May-14,83.38,39.85,--,252400000.00
29-May-14,83.31,39.82,--,252300000.00
