As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
15-Apr-03,533.23,81.68,--,1050000.00
14-Apr-03,523.84,80.24,--,1050000.00
11-Apr-03,512.31,78.48,--,1050000.00
10-Apr-03,511.83,78.41,--,1050000.00
9-Apr-03,507.32,77.72,--,1050000.00
8-Apr-03,514.92,78.88,--,1050000.00
7-Apr-03,512.67,78.54,--,1050000.00
4-Apr-03,513.21,78.63,--,1050000.00
3-Apr-03,508.2,77.86,--,1050000.00
2-Apr-03,512.48,78.52,--,1050000.00
1-Apr-03,499.38,76.51,--,1050000.00
31-Mar-03,488.67,74.88,--,1050000.00
28-Mar-03,499.12,76.5,--,1050000.00
27-Mar-03,500.5,76.72,--,1050000.00
26-Mar-03,501.97,76.94,--,1050000.00
25-Mar-03,503.88,77.23,--,1050000.00
24-Mar-03,500.51,76.72,--,1050000.00
21-Mar-03,517.28,79.29,--,1050000.00
20-Mar-03,505.47,77.49,--,1050000.00
19-Mar-03,503.91,77.25,--,1050000.00
18-Mar-03,497.41,76.26,--,1050000.00
17-Mar-03,495.11,75.9,--,1050000.00
14-Mar-03,480.17,73.62,--,1050000.00
13-Mar-03,480.63,73.69,--,1050000.00
12-Mar-03,462.59,70.93,--,1050000.00
11-Mar-03,462.67,70.95,--,1050000.00
10-Mar-03,469.27,71.96,--,1050000.00
7-Mar-03,486.16,74.55,0.24,1050000.00
6-Mar-03,481.22,74.03,--,1050000.00
5-Mar-03,487.77,75.04,--,1050000.00
4-Mar-03,482.46,74.22,--,1050000.00
3-Mar-03,489.28,75.27,--,1050000.00
28-Feb-03,492.22,75.73,--,700000.00
27-Feb-03,489.54,75.32,--,700000.00
26-Feb-03,482.19,74.19,--,700000.00
25-Feb-03,488.04,75.09,--,700000.00
24-Feb-03,484.41,74.53,--,700000.00
21-Feb-03,495.81,75.44,--,700000.00
20-Feb-03,490.31,75.44,--,700000.00
19-Feb-03,494.3,76.06,--,700000.00
18-Feb-03,496.18,76.35,--,700000.00
14-Feb-03,488.4,75.16,--,700000.00
13-Feb-03,478.31,73.61,--,700000.00
12-Feb-03,476.99,73.41,--,700000.00
11-Feb-03,482.06,74.19,--,700000.00
10-Feb-03,488.59,75.19,--,700000.00
7-Feb-03,485.01,74.64,--,700000.00
6-Feb-03,488.68,75.21,--,700000.00
5-Feb-03,492.56,75.8,--,700000.00
4-Feb-03,496.07,76.34,--,700000.00
3-Feb-03,505.31,77.77,--,700000.00
31-Jan-03,503.33,77.47,--,700000.00
