As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Sep 15, 2008","2,248.29",60.77,--,"56,350,000.00"
"Sep 12, 2008","2,379.12",64.30,--,"56,350,000.00"
"Sep 11, 2008","2,382.27",64.39,--,"56,350,000.00"
"Sep 10, 2008","2,350.03",63.52,--,"56,350,000.00"
"Sep 09, 2008","2,348.74",63.48,--,"56,250,000.00"
"Sep 08, 2008","2,437.54",65.88,--,"56,250,000.00"
"Sep 05, 2008","2,364.28",63.90,--,"56,250,000.00"
"Sep 04, 2008","2,342.50",63.32,--,"56,250,000.00"
"Sep 03, 2008","2,420.85",65.43,--,"55,950,000.00"
"Sep 02, 2008","2,418.77",65.37,--,"55,950,000.00"
"Aug 29, 2008","2,409.31",65.12,--,"55,750,000.00"
"Aug 28, 2008","2,436.80",65.86,--,"55,750,000.00"
"Aug 27, 2008","2,383.45",64.42,--,"55,750,000.00"
"Aug 26, 2008","2,362.99",63.87,--,"55,650,000.00"
"Aug 25, 2008","2,354.77",63.65,--,"55,650,000.00"
"Aug 22, 2008","2,406.38",65.04,--,"55,650,000.00"
"Aug 21, 2008","2,368.09",64.01,--,"55,650,000.00"
"Aug 20, 2008","2,367.44",63.99,--,"55,650,000.00"
"Aug 19, 2008","2,353.79",63.62,--,"55,550,000.00"
"Aug 18, 2008","2,392.07",64.65,--,"55,550,000.00"
"Aug 15, 2008","2,435.25",65.82,--,"55,550,000.00"
"Aug 14, 2008","2,415.54",65.29,--,"55,550,000.00"
"Aug 13, 2008","2,393.76",64.70,--,"55,500,000.00"
"Aug 12, 2008","2,416.73",65.32,--,"55,500,000.00"
"Aug 11, 2008","2,466.17",66.65,--,"55,500,000.00"
"Aug 08, 2008","2,439.62",65.94,--,"55,450,000.00"
"Aug 07, 2008","2,370.03",64.06,--,"55,450,000.00"
"Aug 06, 2008","2,425.65",65.56,--,"55,450,000.00"
"Aug 05, 2008","2,431.31",65.72,--,"55,400,000.00"
"Aug 04, 2008","2,355.33",63.66,--,"55,300,000.00"
"Aug 01, 2008","2,368.59",64.02,--,"55,300,000.00"
"Jul 31, 2008","2,377.48",64.26,--,"55,250,000.00"
"Jul 30, 2008","2,404.15",64.98,--,"55,200,000.00"
"Jul 29, 2008","2,365.90",63.95,--,"55,000,000.00"
"Jul 28, 2008","2,291.08",61.93,--,"55,000,000.00"
"Jul 25, 2008","2,346.29",63.42,--,"55,650,000.00"
"Jul 24, 2008","2,348.41",63.48,--,"55,900,000.00"
"Jul 23, 2008","2,423.72",65.51,--,"55,850,000.00"
"Jul 22, 2008","2,399.67",64.86,--,"55,600,000.00"
"Jul 21, 2008","2,342.95",63.33,--,"55,600,000.00"
"Jul 18, 2008","2,353.12",63.61,--,"55,550,000.00"
"Jul 17, 2008","2,344.32",63.37,--,"55,100,000.00"
"Jul 16, 2008","2,296.60",62.09,--,"55,100,000.00"
"Jul 15, 2008","2,207.52",59.69,--,"55,300,000.00"
"Jul 14, 2008","2,234.66",60.42,--,"55,900,000.00"
"Jul 11, 2008","2,272.33",61.43,--,"55,150,000.00"
"Jul 10, 2008","2,302.76",62.25,--,"55,150,000.00"
"Jul 09, 2008","2,293.63",62.01,--,"55,150,000.00"
"Jul 08, 2008","2,352.21",63.58,--,"55,200,000.00"
"Jul 07, 2008","2,290.38",61.92,--,"55,150,000.00"
"Jul 03, 2008","2,316.24",62.62,--,"55,750,000.00"
"Jul 02, 2008","2,314.52",62.57,--,"55,650,000.00"
"Jul 01, 2008","2,353.20",63.61,--,"55,150,000.00"
"Jun 30, 2008","2,345.62",63.41,--,"54,700,000.00"
"Jun 27, 2008","2,343.35",63.35,--,"54,700,000.00"
"Jun 26, 2008","2,358.58",63.76,--,"54,650,000.00"
"Jun 25, 2008","2,439.89",65.95,--,"54,450,000.00"
"Jun 24, 2008","2,423.51",65.51,0.45,"54,450,000.00"
"Jun 23, 2008","2,417.56",65.80,--,"54,450,000.00"
"Jun 20, 2008","2,433.70",66.24,--,"54,550,000.00"
"Jun 19, 2008","2,483.20",67.58,--,"54,550,000.00"
"Jun 18, 2008","2,468.73",67.19,--,"54,550,000.00"
"Jun 17, 2008","2,497.57",67.97,--,"54,550,000.00"
"Jun 16, 2008","2,527.61",68.79,--,"54,450,000.00"
"Jun 13, 2008","2,527.71",68.79,--,"54,400,000.00"
"Jun 12, 2008","2,491.53",67.81,--,"54,400,000.00"
"Jun 11, 2008","2,477.97",67.44,--,"54,400,000.00"
"Jun 10, 2008","2,532.27",68.92,--,"54,200,000.00"
"Jun 09, 2008","2,532.75",68.93,--,"54,200,000.00"
"Jun 06, 2008","2,544.26",69.24,--,"54,200,000.00"
"Jun 05, 2008","2,634.86",71.70,--,"54,000,000.00"
"Jun 04, 2008","2,592.08",70.54,--,"53,850,000.00"
"Jun 03, 2008","2,595.13",70.63,--,"53,950,000.00"
"Jun 02, 2008","2,609.97",71.03,--,"53,950,000.00"
"May 30, 2008","2,641.88",71.90,--,"53,950,000.00"
"May 29, 2008","2,644.61",71.97,--,"53,950,000.00"
"May 28, 2008","2,621.18",71.34,--,"53,850,000.00"
"May 27, 2008","2,614.48",71.15,--,"53,900,000.00"
"May 23, 2008","2,595.77",70.65,--,"54,800,000.00"
"May 22, 2008","2,637.24",71.77,--,"54,700,000.00"
"May 21, 2008","2,625.68",71.46,--,"54,600,000.00"
"May 20, 2008","2,669.32",72.64,--,"54,550,000.00"
"May 19, 2008","2,705.90",73.63,--,"54,550,000.00"
"May 16, 2008","2,702.52",73.54,--,"54,550,000.00"
"May 15, 2008","2,709.90",73.74,--,"54,550,000.00"
