As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
3-Dec-10,"4,459.88",62.48,--,2500000.00
2-Dec-10,"4,436.25",62.15,--,2500000.00
1-Dec-10,"4,416.17",61.87,--,2500000.00
30-Nov-10,"4,352.71",60.99,--,2500000.00
29-Nov-10,"4,395.41",61.59,--,2550000.00
26-Nov-10,"4,408.73",61.77,--,2550000.00
24-Nov-10,"4,434.65",62.12,--,2550000.00
23-Nov-10,"4,382.50",61.4,--,2550000.00
22-Nov-10,"4,429.37",62.07,--,2550000.00
19-Nov-10,"4,429.02",62.07,--,2650000.00
18-Nov-10,"4,434.96",62.16,--,2650000.00
17-Nov-10,"4,369.44",61.24,--,2550000.00
16-Nov-10,"4,360.18",61.11,--,2550000.00
15-Nov-10,"4,415.36",61.88,--,2550000.00
12-Nov-10,"4,398.49",61.65,--,2550000.00
11-Nov-10,"4,447.23",62.33,--,2550000.00
10-Nov-10,"4,460.98",62.52,--,2550000.00
9-Nov-10,"4,451.96",62.4,--,2550000.00
8-Nov-10,"4,485.18",62.86,--,2550000.00
5-Nov-10,"4,521.32",63.37,--,2550000.00
4-Nov-10,"4,566.42",64,--,2550000.00
3-Nov-10,"4,538.24",63.61,--,2550000.00
2-Nov-10,"4,533.30",63.54,--,2550000.00
1-Nov-10,"4,509.02",63.2,--,2550000.00
29-Oct-10,"4,516.49",63.31,--,2550000.00
28-Oct-10,"4,528.43",63.48,--,2550000.00
27-Oct-10,"4,511.63",63.24,--,2550000.00
26-Oct-10,"4,524.36",63.42,--,2550000.00
25-Oct-10,"4,535.59",63.58,--,2550000.00
22-Oct-10,"4,518.18",63.34,--,2550000.00
21-Oct-10,"4,522.24",63.4,--,2550000.00
20-Oct-10,"4,521.99",63.39,--,2550000.00
19-Oct-10,"4,515.42",63.3,--,2550000.00
18-Oct-10,"4,591.45",64.37,--,2550000.00
15-Oct-10,"4,566.86",64.03,--,2550000.00
14-Oct-10,"4,563.64",63.98,--,2550000.00
13-Oct-10,"4,566.19",64.02,--,2550000.00
12-Oct-10,"4,522.35",63.41,--,2550000.00
11-Oct-10,"4,457.45",62.5,--,2550000.00
8-Oct-10,"4,454.44",62.46,--,2550000.00
7-Oct-10,"4,426.70",62.07,--,2550000.00
6-Oct-10,"4,420.02",61.98,--,2500000.00
5-Oct-10,"4,423.80",62.03,--,2500000.00
4-Oct-10,"4,330.99",60.73,--,2500000.00
1-Oct-10,"4,363.24",61.19,--,2500000.00
30-Sep-10,"4,366.09",61.23,--,2500000.00
29-Sep-10,"4,386.74",61.52,--,2500000.00
28-Sep-10,"4,404.23",61.76,--,2500000.00
27-Sep-10,"4,367.08",61.24,--,2600000.00
24-Sep-10,"4,384.68",61.49,--,2500000.00
23-Sep-10,"4,314.22",60.51,0.22,2500000.00
22-Sep-10,"4,333.57",61,--,2450000.00
21-Sep-10,"4,342.27",61.12,--,2400000.00
20-Sep-10,"4,357.60",61.34,--,2400000.00
17-Sep-10,"4,284.54",60.31,--,2400000.00
16-Sep-10,"4,272.01",60.14,--,2400000.00
15-Sep-10,"4,294.72",60.46,--,2400000.00
14-Sep-10,"4,260.51",59.98,--,2400000.00
13-Sep-10,"4,252.14",59.86,--,2400000.00
10-Sep-10,"4,235.64",59.63,--,2400000.00
9-Sep-10,"4,203.31",59.18,--,2350000.00
8-Sep-10,"4,157.24",58.53,--,2350000.00
7-Sep-10,"4,119.79",58.01,--,2350000.00
3-Sep-10,"4,147.89",58.4,--,2350000.00
2-Sep-10,"4,112.16",57.9,--,2400000.00
1-Sep-10,"4,076.75",57.41,--,2400000.00
31-Aug-10,"3,975.50",55.98,--,2400000.00
30-Aug-10,"3,983.25",56.09,--,2400000.00
27-Aug-10,"4,044.31",56.95,--,2400000.00
26-Aug-10,"3,998.40",56.31,--,2400000.00
25-Aug-10,"4,022.15",56.64,--,2400000.00
24-Aug-10,"3,991.12",56.21,--,2400000.00
23-Aug-10,"4,046.31",56.98,--,2400000.00
20-Aug-10,"4,045.42",56.97,--,2400000.00
19-Aug-10,"4,047.76",57.01,--,2400000.00
18-Aug-10,"4,114.02",57.94,--,2400000.00
17-Aug-10,"4,110.76",57.89,--,2400000.00
16-Aug-10,"4,055.94",57.12,--,2400000.00
13-Aug-10,"4,047.95",57.01,--,2400000.00
12-Aug-10,"4,074.92",57.39,--,2400000.00
11-Aug-10,"4,048.43",57.02,--,2400000.00
10-Aug-10,"4,162.79",58.63,--,2500000.00
9-Aug-10,"4,161.92",58.62,--,2500000.00
6-Aug-10,"4,115.89",57.97,--,2500000.00
5-Aug-10,"4,099.78",57.75,--,2500000.00
4-Aug-10,"4,104.95",57.82,--,2500000.00
3-Aug-10,"4,068.03",57.3,--,2500000.00
2-Aug-10,"4,035.44",56.84,--,2500000.00
30-Jul-10,"3,958.16",55.76,--,2500000.00
29-Jul-10,"3,943.04",55.55,--,2500000.00
28-Jul-10,"3,953.07",55.69,--,2550000.00
27-Jul-10,"4,028.08",56.74,--,2550000.00
26-Jul-10,"4,025.35",56.71,--,2550000.00
23-Jul-10,"3,962.18",55.82,--,2550000.00
22-Jul-10,"3,956.62",55.74,--,2550000.00
