As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Aug 06, 2013","3,396.27",28.13,--,"17,750,000.00"
"Aug 05, 2013","3,418.41",28.32,--,"17,750,000.00"
"Aug 02, 2013","3,387.12",28.06,--,"17,450,000.00"
"Aug 01, 2013","3,386.01",28.04,--,"17,450,000.00"
"Jul 31, 2013","3,367.45",27.89,--,"17,500,000.00"
"Jul 30, 2013","3,395.32",28.12,--,"17,600,000.00"
"Jul 29, 2013","3,411.26",28.25,--,"17,600,000.00"
"Jul 26, 2013","3,407.70",28.22,--,"17,950,000.00"
"Jul 25, 2013","3,424.96",28.36,--,"17,950,000.00"
"Jul 24, 2013","3,418.60",28.31,--,"17,950,000.00"
"Jul 23, 2013","3,440.30",28.49,--,"17,750,000.00"
"Jul 22, 2013","3,445.37",28.53,--,"17,750,000.00"
"Jul 19, 2013","3,431.92",28.43,--,"17,750,000.00"
"Jul 18, 2013","3,425.23",28.37,--,"17,100,000.00"
"Jul 17, 2013","3,424.43",28.37,--,"17,000,000.00"
"Jul 16, 2013","3,421.40",28.34,--,"16,800,000.00"
"Jul 15, 2013","3,405.57",28.21,--,"16,800,000.00"
"Jul 12, 2013","3,259.38",27.00,--,"16,950,000.00"
"Jul 11, 2013","3,254.20",26.96,--,"16,950,000.00"
"Jul 10, 2013","3,210.32",26.60,--,"16,950,000.00"
"Jul 09, 2013","3,180.78",26.35,--,"16,950,000.00"
"Jul 08, 2013","3,164.66",26.22,--,"16,950,000.00"
"Jul 05, 2013","3,157.61",26.16,--,"17,050,000.00"
"Jul 03, 2013","3,130.53",25.94,--,"17,050,000.00"
"Jul 02, 2013","3,114.56",25.81,--,"17,000,000.00"
"Jul 01, 2013","3,116.04",25.82,--,"17,000,000.00"
"Jun 28, 2013","3,123.18",25.88,--,"17,000,000.00"
"Jun 27, 2013","3,111.66",25.78,--,"17,000,000.00"
"Jun 26, 2013","3,047.89",25.26,0.24,"17,000,000.00"
"Jun 25, 2013","3,027.46",25.33,--,"17,000,000.00"
"Jun 24, 2013","2,975.59",24.90,--,"17,150,000.00"
"Jun 21, 2013","3,020.83",25.27,--,"17,300,000.00"
"Jun 20, 2013","3,009.68",25.18,--,"17,300,000.00"
"Jun 19, 2013","3,075.16",25.72,--,"17,300,000.00"
"Jun 18, 2013","3,146.88",26.32,--,"17,250,000.00"
"Jun 17, 2013","3,117.89",26.08,--,"17,250,000.00"
"Jun 14, 2013","3,149.76",26.34,--,"16,400,000.00"
"Jun 13, 2013","3,158.76",26.42,--,"16,100,000.00"
"Jun 12, 2013","3,097.14",25.90,--,"17,100,000.00"
"Jun 11, 2013","3,114.85",26.05,--,"17,400,000.00"
"Jun 10, 2013","3,153.28",26.37,--,"17,500,000.00"
"Jun 07, 2013","3,139.01",26.25,--,"17,600,000.00"
"Jun 06, 2013","3,136.68",26.23,--,"17,600,000.00"
"Jun 05, 2013","3,085.60",25.81,--,"17,600,000.00"
"Jun 04, 2013","3,114.51",26.05,--,"18,050,000.00"
"Jun 03, 2013","3,132.09",26.20,--,"18,050,000.00"
"May 31, 2013","3,133.20",26.21,--,"18,050,000.00"
"May 30, 2013","3,161.03",26.44,--,"18,200,000.00"
"May 29, 2013","3,144.01",26.29,--,"19,350,000.00"
"May 28, 2013","3,208.09",26.83,--,"19,600,000.00"
"May 24, 2013","3,231.80",27.04,--,"19,600,000.00"
"May 23, 2013","3,226.83",27.00,--,"19,750,000.00"
"May 22, 2013","3,214.94",26.89,--,"19,800,000.00"
"May 21, 2013","3,287.65",27.51,--,"19,900,000.00"
"May 20, 2013","3,280.27",27.44,--,"20,450,000.00"
"May 17, 2013","3,286.51",27.49,--,"20,450,000.00"
"May 16, 2013","3,256.88",27.24,--,"20,450,000.00"
"May 15, 2013","3,276.95",27.41,--,"20,450,000.00"
"May 14, 2013","3,258.33",27.25,--,"20,350,000.00"
"May 13, 2013","3,225.73",26.98,--,"20,350,000.00"
"May 10, 2013","3,237.17",27.07,--,"20,350,000.00"
"May 09, 2013","3,205.19",26.80,--,"20,350,000.00"
"May 08, 2013","3,232.55",27.03,--,"20,600,000.00"
"May 07, 2013","3,199.31",26.74,--,"20,600,000.00"
"May 06, 2013","3,183.30",26.61,--,"20,600,000.00"
"May 03, 2013","3,181.04",26.59,--,"20,750,000.00"
"May 02, 2013","3,177.63",26.56,--,"20,450,000.00"
"May 01, 2013","3,163.65",26.45,--,"20,450,000.00"
"Apr 30, 2013","3,203.12",26.77,--,"19,950,000.00"
"Apr 29, 2013","3,188.18",26.65,--,"19,950,000.00"
"Apr 26, 2013","3,175.82",26.55,--,"19,950,000.00"
"Apr 25, 2013","3,209.28",26.83,--,"19,600,000.00"
"Apr 24, 2013","3,142.70",26.27,--,"19,600,000.00"
"Apr 23, 2013","3,175.54",26.54,--,"19,500,000.00"
"Apr 22, 2013","3,128.37",26.15,--,"19,150,000.00"
"Apr 19, 2013","3,116.06",26.05,--,"19,150,000.00"
"Apr 18, 2013","3,071.18",25.68,--,"19,050,000.00"
"Apr 17, 2013","3,042.68",25.45,--,"19,050,000.00"
"Apr 16, 2013","3,089.87",25.84,--,"18,900,000.00"
"Apr 15, 2013","3,063.95",25.62,--,"18,650,000.00"
"Apr 12, 2013","3,106.99",25.98,--,"18,450,000.00"
"Apr 11, 2013","3,086.98",25.81,--,"18,200,000.00"
"Apr 10, 2013","3,077.73",25.74,--,"17,450,000.00"
"Apr 09, 2013","3,008.58",25.16,--,"17,200,000.00"
"Apr 08, 2013","2,990.99",25.01,--,"17,200,000.00"
"Apr 05, 2013","2,958.25",24.74,--,"17,200,000.00"
"Apr 04, 2013","2,931.40",24.52,--,"17,200,000.00"
"Apr 03, 2013","2,905.62",24.30,--,"17,200,000.00"
"Apr 02, 2013","2,905.12",24.30,--,"16,850,000.00"
"Apr 01, 2013","2,902.59",24.28,--,"16,800,000.00"
"Mar 28, 2013","2,907.08",24.32,--,"17,050,000.00"
"Mar 27, 2013","2,877.36",24.07,--,"17,050,000.00"
"Mar 26, 2013","2,896.79",24.23,--,"17,050,000.00"
"Mar 25, 2013","2,886.36",24.15,0.13,"17,450,000.00"
"Mar 22, 2013","2,889.55",24.31,--,"17,550,000.00"
"Mar 21, 2013","2,877.27",24.20,--,"17,550,000.00"
"Mar 20, 2013","2,891.90",24.33,--,"17,550,000.00"
"Mar 19, 2013","2,883.82",24.26,--,"17,050,000.00"
"Mar 18, 2013","2,879.93",24.22,--,"17,050,000.00"
"Mar 15, 2013","2,889.16",24.30,--,"17,150,000.00"
"Mar 14, 2013","2,904.62",24.43,--,"17,150,000.00"
"Mar 13, 2013","2,885.69",24.28,--,"17,250,000.00"
"Mar 12, 2013","2,891.85",24.33,--,"17,400,000.00"
"Mar 11, 2013","2,883.43",24.26,--,"17,400,000.00"
"Mar 08, 2013","2,884.23",24.28,--,"17,400,000.00"
"Mar 07, 2013","2,865.30",24.12,--,"17,400,000.00"
"Mar 06, 2013","2,853.74",24.03,--,"16,900,000.00"
"Mar 05, 2013","2,846.72",23.97,--,"16,900,000.00"
"Mar 04, 2013","2,834.76",23.86,--,"16,900,000.00"
"Mar 01, 2013","2,829.95",23.83,--,"17,350,000.00"
"Feb 28, 2013","2,835.49",23.87,--,"17,500,000.00"
"Feb 27, 2013","2,853.85",24.04,--,"17,500,000.00"
"Feb 26, 2013","2,850.33",24.01,--,"17,600,000.00"
"Feb 25, 2013","2,850.88",24.02,--,"17,500,000.00"
"Feb 22, 2013","2,895.44",24.39,--,"17,500,000.00"
"Feb 21, 2013","2,849.54",24.00,--,"17,500,000.00"
"Feb 20, 2013","2,855.07",24.05,--,"17,500,000.00"
"Feb 19, 2013","2,891.48",24.35,--,"17,850,000.00"
"Feb 15, 2013","2,873.07",24.20,--,"18,100,000.00"
"Feb 14, 2013","2,876.40",24.23,--,"18,100,000.00"
"Feb 13, 2013","2,945.97",24.81,--,"18,400,000.00"
"Feb 12, 2013","2,956.90",24.92,--,"18,450,000.00"
"Feb 11, 2013","2,965.55",24.99,--,"18,250,000.00"
"Feb 08, 2013","2,976.45",25.08,--,"18,250,000.00"
"Feb 07, 2013","2,964.87",24.98,--,"18,250,000.00"
"Feb 06, 2013","2,972.76",25.05,--,"18,250,000.00"
"Feb 05, 2013","2,964.51",24.98,--,"18,250,000.00"
"Feb 04, 2013","2,959.48",24.93,--,"18,250,000.00"
"Feb 01, 2013","2,988.39",25.17,--,"18,250,000.00"
