As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
9-Mar-11,"2,881.99",13.6,--,36250000.00
8-Mar-11,"2,866.33",13.52,--,36550000.00
7-Mar-11,"2,751.97",12.98,--,36550000.00
4-Mar-11,"2,793.27",13.18,--,36550000.00
3-Mar-11,"2,827.97",13.34,--,36500000.00
2-Mar-11,"2,783.58",13.13,--,36250000.00
1-Mar-11,"2,743.80",12.95,--,36950000.00
28-Feb-11,"2,828.58",13.35,--,36900000.00
25-Feb-11,"2,835.51",13.38,--,36600000.00
24-Feb-11,"2,782.91",13.13,--,36600000.00
23-Feb-11,"2,793.91",13.18,--,36600000.00
22-Feb-11,"2,833.05",13.37,--,36700000.00
18-Feb-11,"2,966.17",14,--,36850000.00
17-Feb-11,"2,972.41",14.03,--,36950000.00
16-Feb-11,"2,934.15",13.85,--,36050000.00
15-Feb-11,"2,877.38",13.58,--,36050000.00
14-Feb-11,"2,910.65",13.74,--,36050000.00
11-Feb-11,"2,940.90",13.88,--,35850000.00
10-Feb-11,"2,938.18",13.87,--,36150000.00
9-Feb-11,"2,956.64",13.95,--,37100000.00
8-Feb-11,"2,945.71",13.9,--,37600000.00
7-Feb-11,"2,876.06",13.57,--,37600000.00
4-Feb-11,"2,820.72",13.31,--,37600000.00
3-Feb-11,"2,834.19",13.38,--,37800000.00
2-Feb-11,"2,875.55",13.57,--,37500000.00
1-Feb-11,"2,913.98",13.75,--,37500000.00
31-Jan-11,"2,863.49",13.52,--,37500000.00
28-Jan-11,"2,882.76",13.61,--,37500000.00
27-Jan-11,"2,959.69",13.97,--,37800000.00
26-Jan-11,"2,972.49",14.03,--,38650000.00
25-Jan-11,"2,928.56",13.82,--,38650000.00
24-Jan-11,"2,919.19",13.78,--,38650000.00
21-Jan-11,"2,870.31",13.55,--,39000000.00
20-Jan-11,"2,904.87",13.71,--,40100000.00
19-Jan-11,"2,895.96",13.67,--,40100000.00
18-Jan-11,"2,981.95",14.08,--,41000000.00
14-Jan-11,"3,016.72",14.24,--,41000000.00
13-Jan-11,"2,942.84",13.89,--,40800000.00
12-Jan-11,"2,943.67",13.9,--,41100000.00
11-Jan-11,"2,924.49",13.81,--,40750000.00
10-Jan-11,"2,888.53",13.64,--,40750000.00
7-Jan-11,"2,923.17",13.8,--,40750000.00
6-Jan-11,"2,891.86",13.65,--,40350000.00
5-Jan-11,"2,844.40",13.43,--,40350000.00
4-Jan-11,"2,790.28",13.18,--,38950000.00
3-Jan-11,"2,842.21",13.42,--,38900000.00
31-Dec-10,"2,786.12",13.16,--,38400000.00
30-Dec-10,"2,798.28",13.21,--,38400000.00
29-Dec-10,"2,788.23",13.17,--,38400000.00
28-Dec-10,"2,791.34",13.18,--,38400000.00
27-Dec-10,"2,825.46",13.34,--,38400000.00
23-Dec-10,"2,793.67",13.19,--,38400000.00
22-Dec-10,"2,857.64",13.5,0.02,38350000.00
21-Dec-10,"2,812.41",13.3,--,38100000.00
20-Dec-10,"2,775.95",13.13,--,38100000.00
17-Dec-10,"2,707.55",12.8,--,36550000.00
16-Dec-10,"2,676.02",12.65,--,36200000.00
15-Dec-10,"2,637.37",12.47,--,36200000.00
14-Dec-10,"2,647.87",12.52,--,35550000.00
13-Dec-10,"2,668.10",12.62,--,35350000.00
10-Dec-10,"2,656.59",12.56,--,35100000.00
9-Dec-10,"2,632.64",12.45,--,35100000.00
8-Dec-10,"2,627.03",12.42,--,35100000.00
7-Dec-10,"2,625.05",12.41,--,35050000.00
6-Dec-10,"2,615.21",12.36,--,35050000.00
3-Dec-10,"2,600.28",12.29,--,33200000.00
2-Dec-10,"2,582.64",12.21,--,33200000.00
1-Dec-10,"2,496.72",11.81,--,33200000.00
30-Nov-10,"2,405.51",11.38,--,33200000.00
29-Nov-10,"2,386.61",11.29,--,33200000.00
26-Nov-10,"2,382.47",11.27,--,33200000.00
24-Nov-10,"2,416.58",11.43,--,33200000.00
23-Nov-10,"2,368.97",11.2,--,33750000.00
22-Nov-10,"2,416.15",11.43,--,33750000.00
19-Nov-10,"2,423.42",11.46,--,33750000.00
18-Nov-10,"2,428.40",11.49,--,32050000.00
17-Nov-10,"2,415.85",11.43,--,31950000.00
16-Nov-10,"2,440.97",11.54,--,31550000.00
15-Nov-10,"2,477.53",11.72,--,31550000.00
12-Nov-10,"2,535.02",11.99,--,31550000.00
11-Nov-10,"2,599.86",12.3,--,31550000.00
10-Nov-10,"2,586.14",12.23,--,31550000.00
9-Nov-10,"2,547.95",12.05,--,30350000.00
8-Nov-10,"2,592.35",12.26,--,30350000.00
5-Nov-10,"2,585.62",12.23,--,30850000.00
4-Nov-10,"2,562.64",12.12,--,29700000.00
