As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
7-Aug-14,127.25,50.76,--,78900000.00
6-Aug-14,127.24,50.76,--,78600000.00
5-Aug-14,127.23,50.75,--,78500000.00
4-Aug-14,127.23,50.75,--,77600000.00
1-Aug-14,127.21,50.75,0.02,76300000.00
31-Jul-14,127.21,50.77,--,76200000.00
30-Jul-14,127.21,50.77,--,76200000.00
29-Jul-14,127.21,50.77,--,76200000.00
28-Jul-14,127.2,50.76,--,76100000.00
25-Jul-14,127.18,50.76,--,76100000.00
24-Jul-14,127.18,50.76,--,76100000.00
23-Jul-14,127.18,50.76,--,75700000.00
22-Jul-14,127.18,50.76,--,75600000.00
21-Jul-14,127.18,50.76,--,75000000.00
18-Jul-14,127.18,50.76,--,74900000.00
17-Jul-14,127.17,50.75,--,72600000.00
16-Jul-14,127.17,50.75,--,71600000.00
15-Jul-14,127.17,50.75,--,71400000.00
14-Jul-14,127.17,50.75,--,70800000.00
11-Jul-14,127.16,50.75,--,70600000.00
10-Jul-14,127.15,50.75,--,70600000.00
9-Jul-14,127.16,50.75,--,70500000.00
8-Jul-14,127.15,50.75,--,70500000.00
7-Jul-14,127.15,50.75,--,70400000.00
3-Jul-14,127.14,50.74,--,70400000.00
2-Jul-14,127.13,50.74,--,70300000.00
1-Jul-14,127.13,50.74,0.02,70300000.00
30-Jun-14,127.12,50.76,--,70300000.00
27-Jun-14,127.11,50.76,--,70200000.00
26-Jun-14,127.11,50.76,--,70200000.00
25-Jun-14,127.11,50.76,--,70200000.00
24-Jun-14,127.11,50.76,--,70200000.00
23-Jun-14,127.11,50.76,--,70200000.00
20-Jun-14,127.1,50.75,--,70000000.00
19-Jun-14,127.1,50.75,--,70000000.00
18-Jun-14,127.09,50.75,--,70000000.00
17-Jun-14,127.09,50.75,--,68400000.00
16-Jun-14,127.09,50.75,--,68400000.00
13-Jun-14,127.08,50.75,--,68400000.00
12-Jun-14,127.07,50.75,--,68400000.00
11-Jun-14,127.07,50.75,--,68400000.00
10-Jun-14,127.06,50.74,--,68400000.00
9-Jun-14,127.06,50.74,--,68400000.00
6-Jun-14,127.05,50.74,--,68400000.00
5-Jun-14,127.04,50.73,--,68400000.00
4-Jun-14,127.03,50.73,--,68700000.00
3-Jun-14,127.04,50.73,--,68700000.00
2-Jun-14,127.03,50.73,0.02,69700000.00
30-May-14,127.02,50.74,--,70200000.00
29-May-14,127.02,50.74,--,70200000.00
28-May-14,127.01,50.74,--,70600000.00
27-May-14,127.01,50.74,--,70900000.00
23-May-14,126.99,50.73,--,70800000.00
22-May-14,126.99,50.73,--,70500000.00
21-May-14,127,50.73,--,70500000.00
20-May-14,127,50.74,--,70500000.00
19-May-14,126.99,50.73,--,70700000.00
16-May-14,126.98,50.73,--,70600000.00
15-May-14,126.99,50.74,--,70600000.00
14-May-14,126.98,50.73,--,70600000.00
13-May-14,126.97,50.73,--,70600000.00
12-May-14,126.97,50.73,--,70600000.00
9-May-14,126.95,50.72,--,70600000.00
8-May-14,126.94,50.72,--,70600000.00
7-May-14,126.94,50.72,--,71300000.00
6-May-14,126.94,50.72,--,72300000.00
5-May-14,126.93,50.71,--,72300000.00
2-May-14,126.93,50.71,--,72300000.00
1-May-14,126.92,50.71,0.02,72300000.00
30-Apr-14,126.92,50.73,--,72300000.00
29-Apr-14,126.91,50.73,--,72300000.00
28-Apr-14,126.9,50.72,--,72300000.00
25-Apr-14,126.89,50.72,--,72300000.00
24-Apr-14,126.89,50.72,--,72300000.00
23-Apr-14,126.88,50.72,--,72300000.00
22-Apr-14,126.88,50.72,--,72300000.00
21-Apr-14,126.87,50.72,--,72600000.00
17-Apr-14,126.86,50.72,--,72600000.00
16-Apr-14,126.86,50.71,--,72600000.00
15-Apr-14,126.85,50.71,--,72600000.00
14-Apr-14,126.84,50.71,--,72600000.00
11-Apr-14,126.83,50.71,--,72600000.00
10-Apr-14,126.82,50.7,--,72300000.00
9-Apr-14,126.82,50.7,--,72800000.00
8-Apr-14,126.82,50.7,--,72800000.00
7-Apr-14,126.81,50.7,--,72800000.00
4-Apr-14,126.81,50.7,--,72800000.00
3-Apr-14,126.8,50.7,--,72800000.00
2-Apr-14,126.79,50.69,--,72800000.00
1-Apr-14,126.78,50.69,0.02,72800000.00
31-Mar-14,126.78,50.71,--,72800000.00
28-Mar-14,126.77,50.71,--,72800000.00
27-Mar-14,126.77,50.71,--,72800000.00
26-Mar-14,126.76,50.7,--,72800000.00
25-Mar-14,126.76,50.7,--,72800000.00
24-Mar-14,126.76,50.7,--,72800000.00
21-Mar-14,126.75,50.7,--,72800000.00
20-Mar-14,126.74,50.7,--,72800000.00
19-Mar-14,126.74,50.7,--,72800000.00
18-Mar-14,126.74,50.7,--,72800000.00
17-Mar-14,126.73,50.69,--,72800000.00
14-Mar-14,126.72,50.69,--,72800000.00
13-Mar-14,126.73,50.69,--,72800000.00
12-Mar-14,126.73,50.69,--,73100000.00
11-Mar-14,126.72,50.7,--,73100000.00
10-Mar-14,126.72,50.69,--,73100000.00
7-Mar-14,126.71,50.69,--,73100000.00
