As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Dec 23, 2008",201.66,23.94,0.34,"779,850,000.00"
"Dec 22, 2008",205.83,24.63,--,"779,850,000.00"
"Dec 19, 2008",211.17,25.41,--,"772,200,000.00"
"Dec 18, 2008",214.16,25.67,--,"769,950,000.00"
"Dec 17, 2008",212.64,25.84,--,"740,250,000.00"
"Dec 16, 2008",207.45,25.47,--,"740,250,000.00"
"Dec 15, 2008",204.11,24.52,--,"722,250,000.00"
"Dec 12, 2008",200.12,24.39,--,"715,050,000.00"
"Dec 11, 2008",206.34,24.73,--,"697,950,000.00"
"Dec 10, 2008",204.00,24.73,--,"685,800,000.00"
"Dec 09, 2008",194.97,23.57,--,"663,300,000.00"
"Dec 08, 2008",194.79,23.62,--,"663,300,000.00"
"Dec 05, 2008",180.38,21.87,--,"663,300,000.00"
"Dec 04, 2008",181.92,21.56,--,"663,300,000.00"
"Dec 03, 2008",182.51,21.80,--,"663,300,000.00"
"Dec 02, 2008",181.72,21.72,--,"668,700,000.00"
"Dec 01, 2008",186.13,21.62,--,"664,200,000.00"
"Nov 28, 2008",191.04,22.91,--,"664,200,000.00"
"Nov 26, 2008",186.07,22.66,--,"659,700,000.00"
"Nov 25, 2008",181.39,21.72,--,"638,550,000.00"
"Nov 24, 2008",175.98,21.51,--,"636,750,000.00"
"Nov 21, 2008",169.46,20.17,--,"655,200,000.00"
"Nov 20, 2008",168.25,19.12,--,"663,750,000.00"
"Nov 19, 2008",177.40,20.55,--,"663,750,000.00"
"Nov 18, 2008",181.34,21.64,--,"674,100,000.00"
"Nov 17, 2008",188.45,22.24,--,"674,100,000.00"
"Nov 14, 2008",192.12,22.65,--,"677,250,000.00"
"Nov 13, 2008",189.88,23.34,--,"687,600,000.00"
"Nov 12, 2008",193.26,22.32,--,"692,100,000.00"
"Nov 11, 2008",201.28,23.61,--,"692,100,000.00"
"Nov 10, 2008",211.20,24.97,--,"691,650,000.00"
"Nov 07, 2008",204.59,24.42,--,"709,200,000.00"
"Nov 06, 2008",202.02,23.41,--,"711,450,000.00"
"Nov 05, 2008",217.35,25.38,--,"711,450,000.00"
"Nov 04, 2008",218.42,26.88,--,"711,450,000.00"
"Nov 03, 2008",211.61,25.40,--,"714,150,000.00"
"Oct 31, 2008",206.60,25.14,--,"688,950,000.00"
"Oct 30, 2008",203.27,24.98,--,"673,200,000.00"
"Oct 29, 2008",183.79,22.48,--,"641,700,000.00"
"Oct 28, 2008",175.59,21.63,--,"639,450,000.00"
"Oct 27, 2008",164.51,19.34,--,"641,250,000.00"
"Oct 24, 2008",171.63,20.11,--,"641,250,000.00"
"Oct 23, 2008",186.22,22.00,--,"639,450,000.00"
"Oct 22, 2008",193.59,22.32,--,"637,650,000.00"
"Oct 21, 2008",210.07,24.44,--,"633,600,000.00"
"Oct 20, 2008",213.83,25.42,--,"628,200,000.00"
"Oct 17, 2008",205.61,24.23,--,"652,500,000.00"
"Oct 16, 2008",208.54,24.52,--,"657,000,000.00"
"Oct 15, 2008",225.46,25.63,--,"641,700,000.00"
"Oct 14, 2008",243.70,28.73,--,"612,900,000.00"
"Oct 13, 2008",229.91,28.00,--,"614,250,000.00"
"Oct 10, 2008",214.06,24.63,--,"617,400,000.00"
"Oct 09, 2008",223.82,25.71,--,"617,400,000.00"
"Oct 08, 2008",219.09,26.14,--,"618,750,000.00"
"Oct 07, 2008",238.34,27.47,--,"613,350,000.00"
"Oct 06, 2008",242.69,28.30,--,"608,400,000.00"
"Oct 03, 2008",268.12,31.32,--,"602,550,000.00"
"Oct 02, 2008",274.54,32.13,--,"594,450,000.00"
"Oct 01, 2008",284.17,33.68,--,"589,950,000.00"
"Sep 30, 2008",284.44,33.84,--,"588,150,000.00"
"Sep 29, 2008",280.14,32.42,--,"577,350,000.00"
"Sep 26, 2008",297.71,35.42,--,"553,500,000.00"
"Sep 25, 2008",302.97,36.16,--,"549,450,000.00"
"Sep 24, 2008",300.43,35.24,--,"548,100,000.00"
"Sep 23, 2008",300.08,35.13,--,"527,400,000.00"
"Sep 22, 2008",308.80,36.32,--,"504,900,000.00"
"Sep 19, 2008",305.56,36.43,--,"499,950,000.00"
"Sep 18, 2008",277.44,33.03,--,"499,950,000.00"
"Sep 17, 2008",277.82,32.07,--,"499,950,000.00"
"Sep 16, 2008",283.47,33.41,--,"499,950,000.00"
"Sep 15, 2008",298.13,34.35,--,"499,950,000.00"
"Sep 12, 2008",308.82,36.16,--,"506,700,000.00"
"Sep 11, 2008",303.05,35.20,--,"506,700,000.00"
"Sep 10, 2008",309.93,36.04,--,"506,700,000.00"
"Sep 09, 2008",313.36,36.05,--,"509,850,000.00"
"Sep 08, 2008",325.53,37.74,--,"509,850,000.00"
"Sep 05, 2008",315.09,36.78,--,"509,850,000.00"
"Sep 04, 2008",322.15,37.21,--,"509,850,000.00"
"Sep 03, 2008",328.87,38.32,--,"506,700,000.00"
"Sep 02, 2008",334.84,39.10,--,"506,700,000.00"
"Aug 29, 2008",344.78,40.07,--,"506,700,000.00"
"Aug 28, 2008",345.00,40.29,--,"506,700,000.00"
