As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
30-Sep-16,"6,552.03",120.47,--,135550000.00
29-Sep-16,"6,501.00",119.53,--,135550000.00
28-Sep-16,"6,562.65",120.66,--,135300000.00
27-Sep-16,"6,524.86",119.97,--,135300000.00
26-Sep-16,"6,486.45",119.26,0.46,135300000.00
23-Sep-16,"6,539.41",120.71,--,135300000.00
22-Sep-16,"6,576.64",121.39,--,135100000.00
21-Sep-16,"6,531.17",120.55,--,135100000.00
20-Sep-16,"6,460.10",119.24,--,135100000.00
19-Sep-16,"6,460.40",119.25,--,135000000.00
16-Sep-16,"6,456.94",119.19,--,135500000.00
15-Sep-16,"6,480.91",119.63,--,135500000.00
14-Sep-16,"6,415.43",118.42,--,135500000.00
13-Sep-16,"6,418.95",118.49,--,135500000.00
12-Sep-16,"6,515.63",120.27,--,136150000.00
9-Sep-16,"6,422.91",118.56,--,135850000.00
8-Sep-16,"6,586.70",121.58,--,135100000.00
7-Sep-16,"6,601.88",121.87,--,134600000.00
6-Sep-16,"6,598.32",121.8,--,135000000.00
2-Sep-16,"6,579.30",121.45,--,135000000.00
1-Sep-16,"6,548.29",120.88,--,133550000.00
31-Aug-16,"6,546.85",120.85,--,133950000.00
30-Aug-16,"6,561.23",121.12,--,134600000.00
29-Aug-16,"6,572.13",121.32,--,134600000.00
26-Aug-16,"6,536.66",120.67,--,134800000.00
25-Aug-16,"6,548.33",120.88,--,135100000.00
24-Aug-16,"6,554.81",121,--,135250000.00
23-Aug-16,"6,590.99",121.67,--,135250000.00
22-Aug-16,"6,575.99",121.39,--,135250000.00
19-Aug-16,"6,578.01",121.43,--,135250000.00
18-Aug-16,"6,586.39",121.58,--,135250000.00
17-Aug-16,"6,569.44",121.27,--,135250000.00
16-Aug-16,"6,558.69",121.07,--,134700000.00
15-Aug-16,"6,596.37",121.77,--,134500000.00
12-Aug-16,"6,574.31",121.37,--,134250000.00
11-Aug-16,"6,578.97",121.45,--,134250000.00
10-Aug-16,"6,548.14",120.88,--,134000000.00
9-Aug-16,"6,565.21",121.2,--,133750000.00
8-Aug-16,"6,561.49",121.13,--,133550000.00
5-Aug-16,"6,566.18",121.22,--,133550000.00
4-Aug-16,"6,511.83",120.21,--,133550000.00
3-Aug-16,"6,508.59",120.16,--,133550000.00
2-Aug-16,"6,484.00",119.7,--,133800000.00
1-Aug-16,"6,528.60",120.53,--,134050000.00
29-Jul-16,"6,538.16",120.71,--,133750000.00
28-Jul-16,"6,525.47",120.47,--,133750000.00
27-Jul-16,"6,512.26",120.23,--,133750000.00
26-Jul-16,"6,522.11",120.41,--,133750000.00
25-Jul-16,"6,516.74",120.31,--,133750000.00
22-Jul-16,"6,536.18",120.67,--,133750000.00
21-Jul-16,"6,505.34",120.1,--,133400000.00
20-Jul-16,"6,528.59",120.53,--,133900000.00
19-Jul-16,"6,498.43",119.98,--,133900000.00
18-Jul-16,"6,508.33",120.16,--,133650000.00
15-Jul-16,"6,492.84",119.87,--,133650000.00
14-Jul-16,"6,498.07",119.97,--,133200000.00
13-Jul-16,"6,466.01",119.38,--,133200000.00
12-Jul-16,"6,466.53",119.39,--,132800000.00
11-Jul-16,"6,420.93",118.55,--,132200000.00
8-Jul-16,"6,397.71",118.12,--,132100000.00
7-Jul-16,"6,300.48",116.32,--,132100000.00
6-Jul-16,"6,302.87",116.37,0.64,132100000.00
5-Jul-16,"6,267.33",116.35,--,132100000.00
1-Jul-16,"6,313.10",117.2,--,132100000.00
30-Jun-16,"6,298.24",116.93,--,132450000.00
29-Jun-16,"6,213.51",115.35,--,132450000.00
28-Jun-16,"6,106.95",113.38,--,132450000.00
27-Jun-16,"5,997.00",111.34,--,132650000.00
24-Jun-16,"6,113.95",113.51,--,132650000.00
23-Jun-16,"6,344.44",117.79,--,132650000.00
22-Jun-16,"6,258.54",116.19,--,130500000.00
21-Jun-16,"6,269.68",116.4,--,130500000.00
20-Jun-16,"6,254.50",116.12,--,130500000.00
17-Jun-16,"6,215.35",115.39,--,130800000.00
16-Jun-16,"6,233.10",115.73,--,131050000.00
15-Jun-16,"6,215.64",115.4,--,131050000.00
14-Jun-16,"6,223.40",115.55,--,131700000.00
13-Jun-16,"6,235.75",115.78,--,131400000.00
10-Jun-16,"6,284.63",116.69,--,131400000.00
9-Jun-16,"6,347.74",117.86,--,131400000.00
8-Jun-16,"6,360.15",118.09,--,131400000.00
