As Of,Index Level,NAV per Share,Ex-Dividends,Shares Outstanding
"Mar 05, 2003",476.06,15.84,--,"29,550,000.00"
"Mar 04, 2003",472.61,15.72,--,"29,550,000.00"
"Mar 03, 2003",475.06,15.80,--,"29,550,000.00"
"Feb 28, 2003",479.38,15.95,--,"29,550,000.00"
"Feb 27, 2003",475.71,15.83,--,"29,550,000.00"
"Feb 26, 2003",468.54,15.59,--,"29,250,000.00"
"Feb 25, 2003",472.74,15.73,--,"29,250,000.00"
"Feb 24, 2003",470.05,15.64,--,"29,250,000.00"
"Feb 21, 2003",484.01,16.10,--,"29,250,000.00"
"Feb 20, 2003",476.18,15.84,--,"29,250,000.00"
"Feb 19, 2003",481.76,16.03,--,"29,250,000.00"
"Feb 18, 2003",481.41,16.02,--,"29,250,000.00"
"Feb 14, 2003",473.11,15.74,--,"29,250,000.00"
"Feb 13, 2003",467.46,15.55,--,"29,250,000.00"
"Feb 12, 2003",473.82,15.77,--,"29,250,000.00"
"Feb 11, 2003",480.44,15.99,--,"29,400,000.00"
"Feb 10, 2003",480.46,15.99,--,"29,400,000.00"
"Feb 07, 2003",476.01,15.84,--,"29,400,000.00"
"Feb 06, 2003",470.97,15.67,--,"29,400,000.00"
"Feb 05, 2003",472.30,15.71,--,"29,400,000.00"
"Feb 04, 2003",473.82,15.77,--,"29,400,000.00"
"Feb 03, 2003",483.82,16.10,--,"29,400,000.00"
"Jan 31, 2003",486.13,16.18,--,"29,400,000.00"
"Jan 30, 2003",485.97,16.17,--,"29,400,000.00"
"Jan 29, 2003",494.13,16.44,--,"29,400,000.00"
"Jan 28, 2003",495.96,16.51,--,"29,700,000.00"
"Jan 27, 2003",489.11,16.28,--,"29,700,000.00"
"Jan 24, 2003",503.55,16.76,--,"29,700,000.00"
"Jan 23, 2003",521.26,17.35,--,"29,700,000.00"
"Jan 22, 2003",517.46,17.22,--,"30,600,000.00"
"Jan 21, 2003",515.61,17.16,--,"29,700,000.00"
"Jan 17, 2003",523.33,17.42,--,"29,550,000.00"
"Jan 16, 2003",532.50,17.72,--,"29,250,000.00"
"Jan 15, 2003",522.63,17.40,--,"29,250,000.00"
"Jan 14, 2003",526.39,17.52,--,"29,400,000.00"
"Jan 13, 2003",524.14,17.45,--,"29,400,000.00"
"Jan 10, 2003",517.06,17.21,--,"29,400,000.00"
"Jan 09, 2003",505.55,16.82,--,"29,400,000.00"
"Jan 08, 2003",496.05,16.51,--,"29,400,000.00"
"Jan 07, 2003",509.89,16.97,--,"29,400,000.00"
"Jan 06, 2003",514.61,17.13,--,"29,400,000.00"
"Jan 03, 2003",506.44,16.86,--,"29,400,000.00"
"Jan 02, 2003",509.83,16.97,--,"29,400,000.00"
"Dec 31, 2002",496.85,16.54,--,"29,400,000.00"
"Dec 30, 2002",494.98,16.48,--,"29,400,000.00"
"Dec 27, 2002",504.14,16.78,--,"29,400,000.00"
"Dec 26, 2002",520.01,17.31,--,"29,400,000.00"
"Dec 24, 2002",524.39,17.46,--,"29,400,000.00"
"Dec 23, 2002",520.01,17.51,--,"29,400,000.00"
"Dec 20, 2002",519.54,17.29,--,"29,400,000.00"
"Dec 19, 2002",514.43,17.13,--,"29,400,000.00"
"Dec 18, 2002",520.48,17.33,--,"29,400,000.00"
"Dec 17, 2002",526.37,17.53,--,"29,400,000.00"
"Dec 16, 2002",523.33,17.43,0.00,"28,200,000.00"
"Dec 13, 2002",519.86,17.32,--,"28,200,000.00"
"Dec 12, 2002",534.95,17.81,--,"28,200,000.00"
"Dec 11, 2002",526.74,17.54,--,"28,200,000.00"
"Dec 10, 2002",525.57,17.50,--,"28,200,000.00"
"Dec 09, 2002",529.03,17.62,--,"28,200,000.00"
"Dec 06, 2002",547.43,18.23,--,"28,200,000.00"
"Dec 05, 2002",542.45,18.07,--,"28,200,000.00"
"Dec 04, 2002",540.46,18.00,--,"28,200,000.00"
"Dec 03, 2002",544.72,18.14,--,"29,700,000.00"
"Dec 02, 2002",557.22,18.56,--,"29,550,000.00"
"Nov 29, 2002",557.91,18.58,--,"29,550,000.00"
"Nov 27, 2002",560.06,18.65,--,"29,550,000.00"
"Nov 26, 2002",542.11,18.05,--,"29,550,000.00"
"Nov 25, 2002",563.45,18.77,--,"29,250,000.00"
"Nov 22, 2002",561.62,18.71,--,"29,250,000.00"
"Nov 21, 2002",559.46,18.64,--,"29,250,000.00"
"Nov 20, 2002",539.76,17.98,--,"29,250,000.00"
"Nov 19, 2002",520.91,17.35,--,"29,250,000.00"
"Nov 18, 2002",527.58,17.57,--,"29,250,000.00"
"Nov 15, 2002",530.68,17.66,--,"29,250,000.00"
"Nov 14, 2002",533.10,17.75,--,"29,250,000.00"
"Nov 13, 2002",511.68,17.04,--,"29,250,000.00"
"Nov 12, 2002",516.71,17.20,--,"29,250,000.00"
"Nov 11, 2002",508.92,16.94,--,"29,250,000.00"
"Nov 08, 2002",520.24,17.32,--,"29,250,000.00"
"Nov 07, 2002",530.73,17.67,--,"29,250,000.00"
"Nov 06, 2002",541.70,18.04,--,"29,250,000.00"
"Nov 05, 2002",541.85,18.04,--,"28,800,000.00"
"Nov 04, 2002",535.30,17.83,--,"28,800,000.00"
"Nov 01, 2002",519.31,17.30,--,"28,800,000.00"
"Oct 31, 2002",511.44,17.03,--,"28,050,000.00"
"Oct 30, 2002",513.34,17.10,--,"28,050,000.00"
"Oct 29, 2002",508.46,16.93,--,"27,900,000.00"
"Oct 28, 2002",507.47,16.90,--,"27,900,000.00"
"Oct 25, 2002",507.98,16.92,--,"26,250,000.00"
"Oct 24, 2002",492.90,16.41,--,"26,250,000.00"
"Oct 23, 2002",507.66,16.91,--,"26,250,000.00"
"Oct 22, 2002",504.90,16.81,--,"24,900,000.00"
"Oct 21, 2002",514.65,17.14,--,"24,450,000.00"
"Oct 18, 2002",509.29,16.96,--,"24,450,000.00"
"Oct 17, 2002",509.87,16.98,--,"22,950,000.00"
"Oct 16, 2002",498.62,16.61,--,"22,950,000.00"
"Oct 15, 2002",500.40,16.67,--,"22,950,000.00"
"Oct 14, 2002",490.87,16.35,--,"22,950,000.00"
"Oct 11, 2002",471.39,15.70,--,"22,950,000.00"
"Oct 10, 2002",465.11,15.49,--,"21,750,000.00"
"Oct 09, 2002",445.50,14.84,--,"21,750,000.00"
"Oct 08, 2002",457.67,15.24,--,"22,350,000.00"
"Oct 07, 2002",450.02,14.99,--,"23,850,000.00"
"Oct 04, 2002",450.72,15.01,--,"23,850,000.00"
"Oct 03, 2002",472.05,15.72,--,"23,850,000.00"
"Oct 02, 2002",471.73,15.71,--,"23,850,000.00"
"Oct 01, 2002",480.43,16.00,--,"23,850,000.00"
"Sep 30, 2002",464.93,15.49,--,"23,850,000.00"
"Sep 27, 2002",458.87,15.29,--,"23,850,000.00"
"Sep 26, 2002",473.64,15.78,--,"23,850,000.00"
"Sep 25, 2002",478.82,15.95,--,"25,650,000.00"
"Sep 24, 2002",453.40,15.10,--,"25,650,000.00"
"Sep 23, 2002",438.38,14.64,--,"25,650,000.00"
"Sep 20, 2002",459.33,15.31,--,"26,850,000.00"
"Sep 19, 2002",458.66,15.29,--,"26,850,000.00"
"Sep 18, 2002",484.57,16.15,--,"26,850,000.00"
"Sep 17, 2002",478.23,15.94,--,"28,350,000.00"
"Sep 16, 2002",483.14,16.10,0.00,"28,350,000.00"
"Sep 13, 2002",488.56,16.29,--,"28,350,000.00"
"Sep 12, 2002",478.98,15.97,--,"28,350,000.00"
"Sep 11, 2002",491.51,16.38,--,"28,350,000.00"
"Sep 10, 2002",493.89,16.46,--,"28,350,000.00"
"Sep 09, 2002",490.56,16.35,--,"28,350,000.00"
"Sep 06, 2002",479.26,15.97,--,"28,350,000.00"
"Sep 05, 2002",461.36,15.38,--,"28,350,000.00"
"Sep 04, 2002",478.63,15.95,--,"28,350,000.00"
"Sep 03, 2002",463.36,15.45,--,"31,650,000.00"
"Aug 30, 2002",489.32,16.31,--,"31,650,000.00"
"Aug 29, 2002",505.57,16.85,--,"31,650,000.00"
